recording_id,speaker_id,word,annotation_word,accent,source_l1_language,phone_index,canonical_phone,model_phone,start_seconds,end_seconds,duration_seconds,is_silence,mean_target_posterior,mean_posterior_argmax_lh39,shorter_than_hubert_stride,low_target_posterior
AN19-rec-8007cc761ced50590a2c,AN19.KOR.km7,route,route,KOR,Korean,1,r,r,0.080670066177845,0.09075381606817245,0.010083749890327454,False,0.8116039633750916,r,True,False
AN19-rec-8007cc761ced50590a2c,AN19.KOR.km7,route,route,KOR,Korean,2,uw,uw,0.09075381606817245,0.1008375734090805,0.01008375734090805,False,0.005833832081407309,r,True,True
AN19-rec-8007cc761ced50590a2c,AN19.KOR.km7,route,route,KOR,Korean,3,t,t,0.1008375734090805,0.39326655864715576,0.29242898523807526,False,9.219664889315027e-07,aw,False,True
AN19-rec-8007cc761ced50590a2c,AN19.KOR.km7,route,route,KOR,Korean,4,sil,sil,0.39326655864715576,0.6708843537414966,0.2776177950943408,True,0.47923851013183594,sil,False,False
AN19-rec-7582c78b496c95c3ab12,AN19.KOR.km7,wail,wail,KOR,Korean,0,sil,sil,0.0,0.05041878670454025,0.05041878670454025,True,0.006973507348448038,t,False,True
AN19-rec-7582c78b496c95c3ab12,AN19.KOR.km7,wail,wail,KOR,Korean,1,w,w,0.05041878670454025,0.0605025477707386,0.010083761066198349,False,0.34956419467926025,r,True,False
AN19-rec-7582c78b496c95c3ab12,AN19.KOR.km7,wail,wail,KOR,Korean,2,ey,ey,0.0605025477707386,0.27226147055625916,0.21175892278552055,False,0.9113446474075317,ey,False,False
AN19-rec-7582c78b496c95c3ab12,AN19.KOR.km7,wail,wail,KOR,Korean,3,l,el,0.27226147055625916,0.4638528525829315,0.19159138202667236,False,0.00012701423838734627,er,False,True
AN19-rec-7582c78b496c95c3ab12,AN19.KOR.km7,wail,wail,KOR,Korean,4,sil,sil,0.4638528525829315,0.5521995464852608,0.0883466939023293,True,0.0019340729340910912,z,False,True
AN19-rec-f5fe81e1dce196b0ece5,AN19.KOR.km7,hum,hum,KOR,Korean,0,sil,sil,0.0,0.0403350330889225,0.0403350330889225,True,0.004023664630949497,f,False,True
AN19-rec-f5fe81e1dce196b0ece5,AN19.KOR.km7,hum,hum,KOR,Korean,1,hh,hh,0.0403350330889225,0.05041878670454025,0.010083753615617752,False,0.24708148837089539,f,True,False
AN19-rec-f5fe81e1dce196b0ece5,AN19.KOR.km7,hum,hum,KOR,Korean,2,ah,ah,0.05041878670454025,0.27226147055625916,0.2218426838517189,False,1.6139661966008134e-05,aw,False,True
AN19-rec-f5fe81e1dce196b0ece5,AN19.KOR.km7,hum,hum,KOR,Korean,3,m,m,0.27226147055625916,0.2823452353477478,0.010083764791488647,False,0.9971283078193665,m,True,False
AN19-rec-f5fe81e1dce196b0ece5,AN19.KOR.km7,hum,hum,KOR,Korean,4,sil,sil,0.2823452353477478,0.5610884353741497,0.27874320002640185,True,0.00044874451123178005,w,False,True
AN19-rec-905541d7dfdca6b394a9,AN19.KOR.km7,sill,sill,KOR,Korean,0,sil,sil,0.0,0.09075381606817245,0.09075381606817245,True,0.3109620213508606,s,False,False
AN19-rec-905541d7dfdca6b394a9,AN19.KOR.km7,sill,sill,KOR,Korean,1,s,s,0.09075381606817245,0.29242897033691406,0.2016751542687416,False,0.9485896229743958,s,False,False
AN19-rec-905541d7dfdca6b394a9,AN19.KOR.km7,sill,sill,KOR,Korean,2,ih,ih,0.29242897033691406,0.33276402950286865,0.04033505916595459,False,0.9160894155502319,ih,False,False
AN19-rec-905541d7dfdca6b394a9,AN19.KOR.km7,sill,sill,KOR,Korean,3,l,el,0.33276402950286865,0.524355411529541,0.19159138202667236,False,0.2472873479127884,ow,False,False
AN19-rec-905541d7dfdca6b394a9,AN19.KOR.km7,sill,sill,KOR,Korean,4,sil,sil,0.524355411529541,0.5821768707482993,0.05782145921875825,True,0.002198977628722787,z,False,True
AN19-rec-0f60995ad3f406bd4350,AN19.KOR.km7,beak,beak,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,4.658137697788334e-08,iy,True,True
AN19-rec-0f60995ad3f406bd4350,AN19.KOR.km7,beak,beak,KOR,Korean,1,b,b,0.010083758272230625,0.02016751654446125,0.010083758272230625,False,4.4075572862680226e-14,iy,True,True
AN19-rec-0f60995ad3f406bd4350,AN19.KOR.km7,beak,beak,KOR,Korean,2,iy,iy,0.02016751654446125,0.0302512738853693,0.01008375734090805,False,0.999995231628418,iy,True,False
AN19-rec-0f60995ad3f406bd4350,AN19.KOR.km7,beak,beak,KOR,Korean,3,k,k,0.0302512738853693,0.15125636756420135,0.12100509367883205,False,4.542944631591439e-10,iy,False,True
AN19-rec-0f60995ad3f406bd4350,AN19.KOR.km7,beak,beak,KOR,Korean,4,sil,sil,0.15125636756420135,0.41528344671201817,0.2640270791478168,True,0.0519375316798687,t,False,True
AN19-rec-c501cadf59b1aec98145,AN19.KOR.km7,hag,hag,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.006382912863045931,hh,True,True
AN19-rec-c501cadf59b1aec98145,AN19.KOR.km7,hag,hag,KOR,Korean,1,hh,hh,0.010083758272230625,0.02016751654446125,0.010083758272230625,False,0.5799993872642517,hh,True,False
AN19-rec-c501cadf59b1aec98145,AN19.KOR.km7,hag,hag,KOR,Korean,2,ae,ae,0.02016751654446125,0.19159139692783356,0.1714238803833723,False,1.980227534659207e-05,ey,False,True
AN19-rec-c501cadf59b1aec98145,AN19.KOR.km7,hag,hag,KOR,Korean,3,g,g,0.19159139692783356,0.2823452353477478,0.09075383841991425,False,4.209181267422757e-11,ey,False,True
AN19-rec-c501cadf59b1aec98145,AN19.KOR.km7,hag,hag,KOR,Korean,4,sil,sil,0.2823452353477478,0.4220861678004535,0.1397409324527057,True,0.27125754952430725,sil,False,False
AN19-rec-59c7635de8a9df353328,AN19.KOR.km7,wave,wave,KOR,Korean,0,sil,sil,0.0,0.07058630883693695,0.07058630883693695,True,0.3189465403556824,el,False,False
AN19-rec-59c7635de8a9df353328,AN19.KOR.km7,wave,wave,KOR,Korean,1,w,w,0.07058630883693695,0.080670066177845,0.01008375734090805,False,0.0055221389047801495,el,True,True
AN19-rec-59c7635de8a9df353328,AN19.KOR.km7,wave,wave,KOR,Korean,2,ey,ey,0.080670066177845,0.1210050955414772,0.0403350293636322,False,0.00020366261014714837,iy,False,True
AN19-rec-59c7635de8a9df353328,AN19.KOR.km7,wave,wave,KOR,Korean,3,v,v,0.1210050955414772,0.5445229411125183,0.4235178455710411,False,9.308238077210262e-06,iy,False,True
AN19-rec-59c7635de8a9df353328,AN19.KOR.km7,wave,wave,KOR,Korean,4,sil,sil,0.5445229411125183,0.5929705215419501,0.04844758042943176,True,0.004234649706631899,sh,False,True
AN19-rec-85899ed04d1223e698ab,AN19.KOR.km7,weed,weed,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.0659325122833252,iy,True,True
AN19-rec-85899ed04d1223e698ab,AN19.KOR.km7,weed,weed,KOR,Korean,1,w,w,0.010083758272230625,0.05041878670454025,0.04033502843230963,False,7.202923812954509e-10,iy,False,True
AN19-rec-85899ed04d1223e698ab,AN19.KOR.km7,weed,weed,KOR,Korean,2,iy,iy,0.05041878670454025,0.0605025477707386,0.010083761066198349,False,0.9999818801879883,iy,True,False
AN19-rec-85899ed04d1223e698ab,AN19.KOR.km7,weed,weed,KOR,Korean,3,d,d,0.0605025477707386,0.3428477644920349,0.2823452167212963,False,1.2150374004704645e-06,iy,False,True
AN19-rec-85899ed04d1223e698ab,AN19.KOR.km7,weed,weed,KOR,Korean,4,sil,sil,0.3428477644920349,0.5187755102040816,0.17592774571204672,True,0.46688732504844666,sil,False,False
AN19-rec-8abdc39ce62f81ff7062,AN19.KOR.km8,was,was,KOR,Korean,0,sil,sil,0.0,0.0403350330889225,0.0403350330889225,True,0.4479494094848633,sil,False,False
AN19-rec-8abdc39ce62f81ff7062,AN19.KOR.km8,was,was,KOR,Korean,1,w,w,0.0403350330889225,0.05041878670454025,0.010083753615617752,False,0.00240713101811707,el,True,True
AN19-rec-8abdc39ce62f81ff7062,AN19.KOR.km8,was,was,KOR,Korean,2,aa,ao,0.05041878670454025,0.41343405842781067,0.3630152717232704,False,0.0019256004597991705,ey,False,True
AN19-rec-8abdc39ce62f81ff7062,AN19.KOR.km8,was,was,KOR,Korean,3,z,z,0.41343405842781067,0.4840203821659088,0.07058632373809814,False,0.9991622567176819,z,False,False
AN19-rec-8abdc39ce62f81ff7062,AN19.KOR.km8,was,was,KOR,Korean,4,sil,sil,0.4840203821659088,0.5436734693877551,0.05965308722184626,True,0.012710347771644592,z,False,True
AN19-rec-7bf3eb5d35452fc531e5,AN19.KOR.km8,down,down,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.0010009804973378778,jh,True,True
AN19-rec-7bf3eb5d35452fc531e5,AN19.KOR.km8,down,down,KOR,Korean,1,d,d,0.010083758272230625,0.02016751654446125,0.010083758272230625,False,5.591451781583601e-07,jh,True,True
AN19-rec-7bf3eb5d35452fc531e5,AN19.KOR.km8,down,down,KOR,Korean,2,aw,aw,0.02016751654446125,0.3831827938556671,0.36301527731120586,False,1.1011442438757513e-05,er,False,True
AN19-rec-7bf3eb5d35452fc531e5,AN19.KOR.km8,down,down,KOR,Korean,3,n,en,0.3831827938556671,0.41343405842781067,0.030251264572143555,False,0.981354296207428,en,False,False
AN19-rec-7bf3eb5d35452fc531e5,AN19.KOR.km8,down,down,KOR,Korean,4,sil,sil,0.41343405842781067,0.5554195011337868,0.14198544270597613,True,0.5046518445014954,sil,False,False
AN19-rec-0b9bb945de8b98ea3dfb,AN19.KOR.km8,work,work,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.8675998449325562,sil,True,False
AN19-rec-0b9bb945de8b98ea3dfb,AN19.KOR.km8,work,work,KOR,Korean,1,w,w,0.010083758272230625,0.2823452353477478,0.2722614770755172,False,3.419279892113991e-05,er,False,True
AN19-rec-0b9bb945de8b98ea3dfb,AN19.KOR.km8,work,work,KOR,Korean,2,er,er,0.2823452353477478,0.29242897033691406,0.01008373498916626,False,0.9742332100868225,er,True,False
AN19-rec-0b9bb945de8b98ea3dfb,AN19.KOR.km8,work,work,KOR,Korean,3,k,k,0.29242897033691406,0.3025127351284027,0.010083764791488647,False,2.278142652301085e-08,er,True,True
AN19-rec-0b9bb945de8b98ea3dfb,AN19.KOR.km8,work,work,KOR,Korean,4,sil,sil,0.3025127351284027,0.47129251700680275,0.16877978187840004,True,0.4317900538444519,sil,False,False
AN19-rec-93db44c49874a255ff9a,AN19.KOR.km8,long,long,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.00017206034681294113,el,True,True
AN19-rec-93db44c49874a255ff9a,AN19.KOR.km8,long,long,KOR,Korean,1,l,el,0.010083758272230625,0.09075381606817245,0.08067005779594183,False,0.9542875289916992,el,False,False
AN19-rec-93db44c49874a255ff9a,AN19.KOR.km8,long,long,KOR,Korean,2,ao,ao,0.09075381606817245,0.19159139692783356,0.1008375808596611,False,0.9761253595352173,ao,False,False
AN19-rec-93db44c49874a255ff9a,AN19.KOR.km8,long,long,KOR,Korean,3,ng,ng,0.19159139692783356,0.4638528525829315,0.27226145565509796,False,6.0743514040950686e-05,er,False,True
AN19-rec-93db44c49874a255ff9a,AN19.KOR.km8,long,long,KOR,Korean,4,sil,sil,0.4638528525829315,0.5414512471655328,0.07759839458260132,True,0.720154881477356,sil,False,False
AN19-rec-aa5e54a0e6cb110559c1,AN19.KOR.km8,both,both,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,0.13342075049877167,ow,False,True
AN19-rec-aa5e54a0e6cb110559c1,AN19.KOR.km8,both,both,KOR,Korean,1,b,b,0.02016751654446125,0.080670066177845,0.06050254963338375,False,4.4903798561424235e-12,ow,False,True
AN19-rec-aa5e54a0e6cb110559c1,AN19.KOR.km8,both,both,KOR,Korean,2,ow,ow,0.080670066177845,0.1008375734090805,0.020167507231235504,False,0.9998764991760254,ow,False,False
AN19-rec-aa5e54a0e6cb110559c1,AN19.KOR.km8,both,both,KOR,Korean,3,th,th,0.1008375734090805,0.2621777057647705,0.16134013235569,False,0.0001274118258152157,ow,False,True
AN19-rec-aa5e54a0e6cb110559c1,AN19.KOR.km8,both,both,KOR,Korean,4,sil,sil,0.2621777057647705,0.3277551020408163,0.06557739627604581,True,0.0037093355786055326,z,False,True
AN19-rec-5ec2a60d8f87bba92171,AN19.KOR.km8,thought,thought,KOR,Korean,0,sil,sil,0.0,0.05041878670454025,0.05041878670454025,True,0.008462069556117058,ay,False,True
AN19-rec-5ec2a60d8f87bba92171,AN19.KOR.km8,thought,thought,KOR,Korean,1,th,th,0.05041878670454025,0.11092133820056915,0.0605025514960289,False,9.997486172252934e-10,ay,False,True
AN19-rec-5ec2a60d8f87bba92171,AN19.KOR.km8,thought,thought,KOR,Korean,2,ao,ao,0.11092133820056915,0.2621777057647705,0.15125636756420135,False,0.0007352412794716656,ay,False,True
AN19-rec-5ec2a60d8f87bba92171,AN19.KOR.km8,thought,thought,KOR,Korean,3,t,t,0.2621777057647705,0.31259647011756897,0.05041876435279846,False,0.01907285302877426,en,False,True
AN19-rec-5ec2a60d8f87bba92171,AN19.KOR.km8,thought,thought,KOR,Korean,4,sil,sil,0.31259647011756897,0.46956916099773244,0.15697269088016347,True,0.3214607834815979,sil,False,False
AN19-rec-46c1ef13e347fbbdef0c,AN19.KOR.km8,does,does,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,0.0033674798905849457,s,False,True
AN19-rec-46c1ef13e347fbbdef0c,AN19.KOR.km8,does,does,KOR,Korean,1,d,d,0.02016751654446125,0.1815076321363449,0.16134011559188366,False,1.3067086968021613e-07,r,False,True
AN19-rec-46c1ef13e347fbbdef0c,AN19.KOR.km8,does,does,KOR,Korean,2,ah,ah,0.1815076321363449,0.35293152928352356,0.17142389714717865,False,0.006726000923663378,iy,False,True
AN19-rec-46c1ef13e347fbbdef0c,AN19.KOR.km8,does,does,KOR,Korean,3,z,z,0.35293152928352356,0.3630152642726898,0.01008373498916626,False,0.8072144389152527,z,True,False
AN19-rec-46c1ef13e347fbbdef0c,AN19.KOR.km8,does,does,KOR,Korean,4,sil,sil,0.3630152642726898,0.5387301587301587,0.1757148944574689,True,0.4693889319896698,sil,False,False
AN19-rec-cff3c857f1d287bc3534,AN19.KOR.km8,put,put,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.014847774989902973,s,True,True
AN19-rec-cff3c857f1d287bc3534,AN19.KOR.km8,put,put,KOR,Korean,1,p,p,0.010083758272230625,0.02016751654446125,0.010083758272230625,False,1.9656365111586638e-05,f,True,True
AN19-rec-cff3c857f1d287bc3534,AN19.KOR.km8,put,put,KOR,Korean,2,uh,uh,0.02016751654446125,0.0302512738853693,0.01008375734090805,False,2.2391782295017038e-06,s,True,True
AN19-rec-cff3c857f1d287bc3534,AN19.KOR.km8,put,put,KOR,Korean,3,t,t,0.0302512738853693,0.0605025477707386,0.0302512738853693,False,0.003699155757203698,ah,False,True
AN19-rec-cff3c857f1d287bc3534,AN19.KOR.km8,put,put,KOR,Korean,4,sil,sil,0.0605025477707386,0.269297052154195,0.20879450438345643,True,0.1583428978919983,el,False,True
AN19-rec-b6e05f519ba7d89c2553,AN19.KOR.km8,give,give,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.9999988675117493,sil,True,False
AN19-rec-b6e05f519ba7d89c2553,AN19.KOR.km8,give,give,KOR,Korean,1,g,g,0.010083758272230625,0.07058630883693695,0.060502550564706326,False,7.179487965913722e-06,k,False,True
AN19-rec-b6e05f519ba7d89c2553,AN19.KOR.km8,give,give,KOR,Korean,2,ih,ih,0.07058630883693695,0.080670066177845,0.01008375734090805,False,0.9997809529304504,ih,True,False
AN19-rec-b6e05f519ba7d89c2553,AN19.KOR.km8,give,give,KOR,Korean,3,v,v,0.080670066177845,0.37309905886650085,0.29242899268865585,False,0.00010140716767637059,uw,False,True
AN19-rec-b6e05f519ba7d89c2553,AN19.KOR.km8,give,give,KOR,Korean,4,sil,sil,0.37309905886650085,0.48018140589569164,0.10708234702919078,True,0.5590147376060486,sil,False,False
AN19-rec-c6cac98f9e96b0fb6f4d,AN19.KOR.km8,young,young,KOR,Korean,0,sil,sil,0.0,0.29242897033691406,0.29242897033691406,True,0.0031091480050235987,ae,False,True
AN19-rec-c6cac98f9e96b0fb6f4d,AN19.KOR.km8,young,young,KOR,Korean,1,y,y,0.29242897033691406,0.3025127351284027,0.010083764791488647,False,0.05005773529410362,dx,True,True
AN19-rec-c6cac98f9e96b0fb6f4d,AN19.KOR.km8,young,young,KOR,Korean,2,ah,ah,0.3025127351284027,0.39326655864715576,0.09075382351875305,False,3.263603787218017e-07,iy,False,True
AN19-rec-c6cac98f9e96b0fb6f4d,AN19.KOR.km8,young,young,KOR,Korean,3,ng,ng,0.39326655864715576,0.403350293636322,0.01008373498916626,False,1.2004781638097484e-05,iy,True,True
AN19-rec-c6cac98f9e96b0fb6f4d,AN19.KOR.km8,young,young,KOR,Korean,4,sil,sil,0.403350293636322,0.5049433106575963,0.10159301702127432,True,0.4573959410190582,sil,False,False
AN19-rec-d4da0960807926324618,AN19.KOR.km8,thing,thing,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,0.009507834911346436,ey,False,True
AN19-rec-d4da0960807926324618,AN19.KOR.km8,thing,thing,KOR,Korean,1,th,th,0.02016751654446125,0.29242897033691406,0.2722614537924528,False,1.1533654920015124e-08,ey,False,True
AN19-rec-d4da0960807926324618,AN19.KOR.km8,thing,thing,KOR,Korean,2,ih,ih,0.29242897033691406,0.3025127351284027,0.010083764791488647,False,0.6377367377281189,ih,True,False
AN19-rec-d4da0960807926324618,AN19.KOR.km8,thing,thing,KOR,Korean,3,ng,ng,0.3025127351284027,0.35293152928352356,0.05041879415512085,False,6.215218309080228e-05,iy,False,True
AN19-rec-d4da0960807926324618,AN19.KOR.km8,thing,thing,KOR,Korean,4,sil,sil,0.35293152928352356,0.43759637188208617,0.0846648425985626,True,0.3878116011619568,sil,False,False
AN19-rec-93c3bbe46b88f64bf9fb,AN19.KOR.km8,peace,peace,KOR,Korean,0,sil,sil,0.0,0.080670066177845,0.080670066177845,True,2.897662670875434e-05,sh,False,True
AN19-rec-93c3bbe46b88f64bf9fb,AN19.KOR.km8,peace,peace,KOR,Korean,1,p,p,0.080670066177845,0.23192642629146576,0.15125636011362076,False,2.4276584215110475e-11,el,False,True
AN19-rec-93c3bbe46b88f64bf9fb,AN19.KOR.km8,peace,peace,KOR,Korean,2,iy,iy,0.23192642629146576,0.4235178530216217,0.19159142673015594,False,0.013014834374189377,s,False,True
AN19-rec-93c3bbe46b88f64bf9fb,AN19.KOR.km8,peace,peace,KOR,Korean,3,s,s,0.4235178530216217,0.47393661737442017,0.05041876435279846,False,0.99848473072052,s,False,False
AN19-rec-93c3bbe46b88f64bf9fb,AN19.KOR.km8,peace,peace,KOR,Korean,4,sil,sil,0.47393661737442017,0.5217687074829932,0.04783209010857303,True,0.043946292251348495,s,False,True
AN19-rec-a180baffcbd8a5e9da89,AN19.KOR.km8,god,god,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,5.3636792785027865e-09,eh,False,True
AN19-rec-a180baffcbd8a5e9da89,AN19.KOR.km8,god,god,KOR,Korean,1,g,g,0.02016751654446125,0.13108885288238525,0.110921336337924,False,1.0822065465987407e-11,r,False,True
AN19-rec-a180baffcbd8a5e9da89,AN19.KOR.km8,god,god,KOR,Korean,2,aa,ao,0.13108885288238525,0.1815076321363449,0.050418779253959656,False,0.00015546100621577352,ay,False,True
AN19-rec-a180baffcbd8a5e9da89,AN19.KOR.km8,god,god,KOR,Korean,3,d,d,0.1815076321363449,0.2621777057647705,0.0806700736284256,False,1.101214852639032e-08,ih,False,True
AN19-rec-a180baffcbd8a5e9da89,AN19.KOR.km8,god,god,KOR,Korean,4,sil,sil,0.2621777057647705,0.31555555555555553,0.053377849790785026,True,0.999904990196228,sil,False,False
AN19-rec-db3eb0f69a7897a3169a,AN19.KOR.km8,five,five,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,0.007868222892284393,t,False,True
AN19-rec-db3eb0f69a7897a3169a,AN19.KOR.km8,five,five,KOR,Korean,1,f,f,0.02016751654446125,0.0403350330889225,0.02016751654446125,False,7.298249227183362e-10,ay,False,True
AN19-rec-db3eb0f69a7897a3169a,AN19.KOR.km8,five,five,KOR,Korean,2,ay,ay,0.0403350330889225,0.1210050955414772,0.0806700624525547,False,0.9999261498451233,ay,False,False
AN19-rec-db3eb0f69a7897a3169a,AN19.KOR.km8,five,five,KOR,Korean,3,v,v,0.1210050955414772,0.3630152642726898,0.24201016873121262,False,7.233285970187353e-08,ey,False,True
AN19-rec-db3eb0f69a7897a3169a,AN19.KOR.km8,five,five,KOR,Korean,4,sil,sil,0.3630152642726898,0.4205895691609977,0.05757430488830789,True,0.000388986780308187,z,False,True
AN19-rec-96e5e8e5970a9654171c,AN19.KOR.km8,gave,gave,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,0.011798822320997715,iy,False,True
AN19-rec-96e5e8e5970a9654171c,AN19.KOR.km8,gave,gave,KOR,Korean,1,g,g,0.02016751654446125,0.080670066177845,0.06050254963338375,False,1.120294967904556e-08,ih,False,True
AN19-rec-96e5e8e5970a9654171c,AN19.KOR.km8,gave,gave,KOR,Korean,2,ey,ey,0.080670066177845,0.09075381606817245,0.010083749890327454,False,0.04602628946304321,uw,True,True
AN19-rec-96e5e8e5970a9654171c,AN19.KOR.km8,gave,gave,KOR,Korean,3,v,v,0.09075381606817245,0.1008375734090805,0.01008375734090805,False,0.007141678594052792,uw,True,True
AN19-rec-96e5e8e5970a9654171c,AN19.KOR.km8,gave,gave,KOR,Korean,4,sil,sil,0.1008375734090805,0.41560090702947844,0.31476333362039793,True,1.7722975826472975e-05,uw,False,True
AN19-rec-341a6c32b1b9ed53e0e7,AN19.KOR.km8,death,death,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,0.00010730634676292539,eh,False,True
AN19-rec-341a6c32b1b9ed53e0e7,AN19.KOR.km8,death,death,KOR,Korean,1,d,d,0.02016751654446125,0.0403350330889225,0.02016751654446125,False,9.594871589141494e-15,eh,False,True
AN19-rec-341a6c32b1b9ed53e0e7,AN19.KOR.km8,death,death,KOR,Korean,2,eh,eh,0.0403350330889225,0.05041878670454025,0.010083753615617752,False,0.999485969543457,eh,True,False
AN19-rec-341a6c32b1b9ed53e0e7,AN19.KOR.km8,death,death,KOR,Korean,3,th,th,0.05041878670454025,0.25209394097328186,0.2016751542687416,False,7.477452186321898e-07,eh,False,True
AN19-rec-341a6c32b1b9ed53e0e7,AN19.KOR.km8,death,death,KOR,Korean,4,sil,sil,0.25209394097328186,0.3029478458049887,0.05085390483170682,True,0.0030193596612662077,z,False,True
AN19-rec-abad6a08cb8858bd4b0e,AN19.KOR.km8,shall,shall,KOR,Korean,0,sil,sil,0.0,0.15125636756420135,0.15125636756420135,True,0.2578888535499573,sh,False,False
AN19-rec-abad6a08cb8858bd4b0e,AN19.KOR.km8,shall,shall,KOR,Korean,1,sh,sh,0.15125636756420135,0.1815076321363449,0.030251264572143555,False,0.9998140931129456,sh,False,False
AN19-rec-abad6a08cb8858bd4b0e,AN19.KOR.km8,shall,shall,KOR,Korean,2,ae,ae,0.1815076321363449,0.3831827938556671,0.2016751617193222,False,1.0025410119851585e-06,er,False,True
AN19-rec-abad6a08cb8858bd4b0e,AN19.KOR.km8,shall,shall,KOR,Korean,3,l,el,0.3831827938556671,0.39326655864715576,0.010083764791488647,False,0.8838716745376587,el,True,False
AN19-rec-abad6a08cb8858bd4b0e,AN19.KOR.km8,shall,shall,KOR,Korean,4,sil,sil,0.39326655864715576,0.6059410430839002,0.21267448443674442,True,0.2433784008026123,uh,False,False
AN19-rec-a2cee94d85114667d084,AN19.KOR.km8,real,real,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,0.0014352675061672926,el,True,True
AN19-rec-a2cee94d85114667d084,AN19.KOR.km8,real,real,KOR,Korean,1,r,r,0.010083758272230625,0.16134013235569,0.15125637408345938,False,3.2360112527385354e-05,iy,False,True
AN19-rec-a2cee94d85114667d084,AN19.KOR.km8,real,real,KOR,Korean,2,iy,iy,0.16134013235569,0.17142388224601746,0.010083749890327454,False,0.992679238319397,iy,True,False
AN19-rec-a2cee94d85114667d084,AN19.KOR.km8,real,real,KOR,Korean,3,l,el,0.17142388224601746,0.47393661737442017,0.3025127351284027,False,2.1582975477940636e-06,er,False,True
AN19-rec-a2cee94d85114667d084,AN19.KOR.km8,real,real,KOR,Korean,4,sil,sil,0.47393661737442017,0.53859410430839,0.06465748693396989,True,0.1961519569158554,ao,False,True
AN19-rec-2dba2713add52b370aa4,AN19.KOR.km8,south,south,KOR,Korean,0,sil,sil,0.0,0.010083758272230625,0.010083758272230625,True,5.934938940299617e-07,s,True,True
AN19-rec-2dba2713add52b370aa4,AN19.KOR.km8,south,south,KOR,Korean,1,s,s,0.010083758272230625,0.11092133820056915,0.10083757992833853,False,0.9992710947990417,s,False,False
AN19-rec-2dba2713add52b370aa4,AN19.KOR.km8,south,south,KOR,Korean,2,aw,aw,0.11092133820056915,0.3630152642726898,0.25209392607212067,False,0.021921565756201744,ae,False,True
AN19-rec-2dba2713add52b370aa4,AN19.KOR.km8,south,south,KOR,Korean,3,th,th,0.3630152642726898,0.37309905886650085,0.010083794593811035,False,3.153470018446569e-08,sh,True,True
AN19-rec-2dba2713add52b370aa4,AN19.KOR.km8,south,south,KOR,Korean,4,sil,sil,0.37309905886650085,0.4712471655328798,0.09814810666637896,True,0.14967571198940277,d,False,True
AN19-rec-77893544febdb12a6265,AN19.KOR.km8,job,job,KOR,Korean,0,sil,sil,0.0,0.02016751654446125,0.02016751654446125,True,0.00036248823744244874,jh,False,True
AN19-rec-77893544febdb12a6265,AN19.KOR.km8,job,job,KOR,Korean,1,jh,jh,0.02016751654446125,0.0302512738853693,0.01008375734090805,False,0.9993402361869812,jh,True,False
AN19-rec-77893544febdb12a6265,AN19.KOR.km8,job,job,KOR,Korean,2,aa,ao,0.0302512738853693,0.33276402950286865,0.30251275561749935,False,0.48538872599601746,ao,False,False
AN19-rec-77893544febdb12a6265,AN19.KOR.km8,job,job,KOR,Korean,3,b,b,0.33276402950286865,0.3428477644920349,0.01008373498916626,False,9.383100518789433e-07,sil,True,True
AN19-rec-77893544febdb12a6265,AN19.KOR.km8,job,job,KOR,Korean,4,sil,sil,0.3428477644920349,0.3963265306122449,0.053478766120209964,True,0.6952952146530151,sil,False,False
AN19-rec-427b614631b3ec1e1ae7,AN19.KOR.km8,love,love,KOR,Korean,0,sil,sil,0.0,0.17142388224601746,0.17142388224601746,True,3.9070355342119e-06,m,False,True
AN19-rec-427b614631b3ec1e1ae7,AN19.KOR.km8,love,love,KOR,Korean,1,l,el,0.17142388224601746,0.1815076321363449,0.010083749890327454,False,0.6563084125518799,el,True,False
AN19-rec-427b614631b3ec1e1ae7,AN19.KOR.km8,love,love,KOR,Korean,2,ah,ah,0.1815076321363449,0.37309905886650085,0.19159142673015594,False,1.084319592337124e-05,er,False,True
AN19-rec-427b614631b3ec1e1ae7,AN19.KOR.km8,love,love,KOR,Korean,3,v,v,0.37309905886650085,0.41343405842781067,0.040334999561309814,False,6.275436317082494e-05,ow,False,True
