recording_id,speaker_id,accent,word,source_filename,status,processed_transcript,predicted_transcript,n_ipa_tokens,mean_token_max_posterior,duration_seconds,audio_sha256,error
AN19-rec-b5c395256c17b5cd9b4a,AN19.MIX.if5,MIX,watch,if5ew49 watch.wav,ok,wɑtʃ,w/ɑ/t/ʃ,4,0.6377809308469296,0.9197732426303855,f322c9eb035b6352cfb358b8e0f912ba1b9e3de0734f0da13bce3d262d4bb506,
AN19-rec-4612fa96bc4b0292db37,AN19.MIX.if5,MIX,judge,if5ew50 judge.wav,ok,d͡ʒad͡ʒ,d͡ʒ/a/d͡ʒ,3,0.3837680220603943,1.1825850340136055,93d591564ea5063994c8355d33943081270aa1430d7b3c42728ae657fab4f3cc,
AN19-rec-08bc89cdc52c55463d61,AN19.MIX.if5,MIX,dog,if5ew51 dog.wav,ok,dɔɡ,d/ɔ/ɡ,3,0.9230762124061584,0.8935147392290249,fb704f0df0b255ee48a5d2475de40ff4e3d0e57d82d328f36653149685f8d71a,
AN19-rec-c3fe54aeb2a6a041e94b,AN19.MIX.if5,MIX,vote,if5ew52 vote.wav,ok,voʊt,v/o/ʊ/t,4,0.8511402308940887,0.943764172335601,bf3c10b41c994518d37e5a5704114d379e10f952ec9192b1df29167842d43584,
AN19-rec-6ed5f0844b107bd355ed,AN19.MIX.if5,MIX,league,if5ew53 league.wav,ok,liɡ,l/i/ɡ,3,0.9777279496192932,0.9848072562358277,74f8ff7cac4f9053d1e994fb682624d19123354c94cc8db786dc070924e2b932,
AN19-rec-36a9bdfa59f37fd8d9ee,AN19.MIX.if5,MIX,thick,if5ew54 thick.wav,ok,fik,f/i/k,3,0.6533053318659464,0.943764172335601,dde00980be3548573c3eb2b58860234518cb3a34fd2e317ca86d2fe8698b1cdb,
AN19-rec-075787ee01c9e87d4f5b,AN19.MIX.if5,MIX,page,if5ew55 page.wav,ok,peiʒi,p/e/i/ʒ/i,5,0.7628602147102356,1.066893424036281,18b1afaba8a8159ecf4494a832c590d65f00569c51798a4e127c7432de1a67c4,
AN19-rec-5692839002a3a38f9054,AN19.MIX.if5,MIX,hung,if5ew56 hung.wav,ok,haŋ,h/a/ŋ,3,0.7218064665794373,1.0258503401360544,64a1c90e46bc70860a9e78eeb915fc7264ccfbae34f686630501fcc5adf78dfa,
AN19-rec-8ff1296a789b8c2c4d1e,AN19.MIX.if5,MIX,join,if5ew57 join.wav,ok,d͡ʑɔe̯en̪,d͡ʑ/ɔ/e̯/e/n̪,5,0.6656762301921845,1.3951473922902495,bbeb8ea7819977fd6c47f147e7c848d451c6da415fffc9dbbebae9c5d39eaf86,
AN19-rec-8fbae6cb725788753d79,AN19.MIX.if5,MIX,shop,if5ew58 shop.wav,ok,ʃɑk,ʃ/ɑ/k,3,0.726516862710317,0.8617233560090702,76ffb83cbdca7d9b19d6c226a844367b9dfd44307f0e0ea9dd431607fc68928a,
AN19-rec-57ab205272693a5f4df2,AN19.MIX.if5,MIX,roof,if5ew59 roof.wav,ok,ɹuf,ɹ/u/f,3,0.9676638841629028,0.7701587301587302,8fc0d0aefc5eb6ef253baa10be078dc9177ce6e6029f625dd15dbc40dd2c1351,
AN19-rec-97af691e0824074390b1,AN19.MIX.if5,MIX,leg,if5ew60 leg.wav,ok,l̪e,l̪/e,2,0.7670661509037018,0.9966893424036282,1b89a8ea80fcb95e07a431c3249bc3d9dd37a1f918fdf9580abc541c14f11b5d,
AN19-rec-bb78e41241f73f4e3a2a,AN19.MIX.if5,MIX,lose,if5ew61 lose.wav,ok,luz,l/u/z,3,0.9554033478101095,1.3364625850340135,9312dfc2043c4c55ea3a4ea617e11f9daa274513eef15802f4be87464431278f,
AN19-rec-d7b25b28f64342acf574,AN19.MIX.if5,MIX,theme,if5ew62 theme.wav,ok,θĩm,θ/ĩ/m,3,0.8633433779080709,1.0193650793650795,05ec57948c54a1532184fdd3452f84ab60f6d86743d80a629c43462d744c2121,
AN19-rec-7fe07275608213756dec,AN19.MIX.if5,MIX,soil,if5ew63 soil.wav,ok,soil,s/o/i/l,4,0.7329285815358162,1.064671201814059,f2232f72c9f4c681cb2d45cc5acd400c3acae85bd0d035e6071417d005dafbb4,
AN19-rec-a795aed77f826d9c5a0a,AN19.MIX.if5,MIX,pull,if5ew64 pull.wav,ok,po,p/o,2,0.5560908168554306,0.8607709750566893,9e0118138fe4f173997685cde14e9fa2a794d4a94b45a641636e54705f9ba766,
AN19-rec-6cf577efc073b8757190,AN19.MIX.if5,MIX,chain,if5ew65 chain.wav,ok,t͡ɕd͡zain̪,t͡ɕ/d͡z/a/i/n̪,5,0.9025222301483155,1.155283446712018,165067f62bb0913240fc72f49b4d995456bc53c28c932bf98873043a8feb43dd,
AN19-rec-1e84aef0e3f3d5245fb9,AN19.MIX.if5,MIX,curve,if5ew66 curve.wav,ok,kʰɜ˞b,kʰ/ɜ˞/b,3,0.7303501764933268,0.9740589569160998,6f0e56f4ae477abaed8990491a41a33248dc0bd63d6747e4fb410f3ce993e821,
AN19-rec-bd852d4d071a9e511aa2,AN19.MIX.if5,MIX,path,if5ew67 path.wav,ok,pʰa,pʰ/a,2,0.7789158225059509,0.8155102040816327,7882a7c3542c3715d0e2477dc5f68d650f17554934b0cb72a0d201e80b98eaaa,
AN19-rec-078a735c4bdc8acc2e46,AN19.MIX.if5,MIX,dirt,if5ew68 dirt.wav,ok,tɜ˞t,t/ɜ˞/t,3,0.6560737093289694,0.8834467120181406,dbe0c8025b4f9c1668af86f7a68e837141a1affaa8456648b722841dd428fce8,
AN19-rec-66158dae30f6635ccf0c,AN19.MIX.if5,MIX,vice,if5ew69 vice.wav,ok,bois,b/o/i/s,4,0.7876219898462296,1.4044444444444444,9be4b5a8a2e64947afe6db156911a01e43d28a60422f9f837b056dca7bad819a,
AN19-rec-367ebb7df8bb36eb74ab,AN19.MIX.if5,MIX,rough,if5ew70 rough.wav,ok,ɹæf,ɹ/æ/f,3,0.6377846995989481,0.7248979591836735,ec171489ad0fef977d340023a05725cdf08640bf381d7bdf031cf8a259af286f,
AN19-rec-30443a1f9fb6df36f455,AN19.MIX.if5,MIX,fool,if5ew71 fool.wav,ok,f,f,1,0.676154613494873,1.132607709750567,9ba913fa707770ccf432e4db8c392f7e37ac236a7a5f236134c2caa03abc0f37,
AN19-rec-4dbf303a03336e2e62b0,AN19.MIX.if5,MIX,noise,if5ew72 noise.wav,ok,n̪oiz,n̪/o/i/z,4,0.6458282321691513,0.9740589569160998,716a7851348ea5226abd9cf3cfda74ca27e4c7fcf586354582a4b99f3f524258,
AN19-rec-264326cd8481f45192b4,AN19.MIX.if5,MIX,wash,if5ew73 wash.wav,ok,wa,w/a,2,0.8006141185760498,1.2458956916099773,fc2340617278afdc207db17b49fee952289286a90e6d9009238c5e60bbed9836,
AN19-rec-27b1b28ed1476223f282,AN19.MIX.if5,MIX,balm,if5ew74 balm.wav,ok,pɑ̃m,p/ɑ̃/m,3,0.6574119925498962,0.8607709750566893,78966bcd5acff9fedf136574671b63bbb08c570024f858bd28dafa05720123f5,
AN19-rec-71294cdf5022536ad008,AN19.MIX.if5,MIX,fig,if5ew75 fig.wav,ok,fŋ,f/ŋ,2,0.6296131312847137,0.8154648526077097,8f5281eb586b0b10e103d4281307a767d0db48344fb3f4fdf68ea8f078b43b82,
AN19-rec-37fe344fbba1606537f3,AN19.MIX.if5,MIX,ban,if5hw01 ban.wav,ok,bd͡zan̪,b/d͡z/a/n̪,4,0.9060884714126587,1.2685260770975058,9e64ebd40fb097ebdfb1464986ee5432da78b2ca550c1b209997b5e85ef2c376,
AN19-rec-d5899ef54a6e12579de0,AN19.MIX.if5,MIX,bead,if5hw02 bead.wav,ok,bid,b/i/d,3,0.7734715938568115,1.155283446712018,d43db6fe6cd79cde47af473284370df1884b2c0a59400d6c83580f4b3bf1d181,
AN19-rec-37d618a35c98e3d699f3,AN19.MIX.if5,MIX,bean,if5hw03 bean.wav,ok,bin,b/i/n,3,0.7221114834149679,1.1099773242630386,9ac82ac92cadf52ee6f3c5012773df24ef850f607f102854c36878805fe1f6c1,
AN19-rec-b3d1437f8de0414132f2,AN19.MIX.if5,MIX,bug,if5hw04 bug.wav,ok,paɡ,p/a/ɡ,3,0.7349534233411154,0.9740589569160998,d0f3b6b93928c483427ddf2ec5972a9acc718c354d88ba7497dfea102442cdc3,
AN19-rec-977fbbfc0ab2c586c9b6,AN19.MIX.if5,MIX,bum,if5hw05 bum.wav,ok,pam,p/a/m,3,0.7989298502604166,1.132607709750567,02d50f5c46790a584ea1cabe16af5dbf4a080d1e6df84b5a5b6acbb68088ba8d,
AN19-rec-7dc45707aa6450c67e32,AN19.MIX.if5,MIX,chat,if5hw06 chat.wav,ok,tʰʃæt,tʰ/ʃ/æ/t,4,0.9620189666748047,1.0193650793650795,c90e0164e1d6f2ccc27d3d65652957c375e5eb4494fc1f5f2c53520b51c0f37f,
AN19-rec-13cfa13b8aa871faa099,AN19.MIX.if5,MIX,cheer,if5hw07 cheer.wav,ok,tɕiɑ,t/ɕ/i/ɑ,4,0.7272849231958389,1.0873469387755101,43eedd9b6d0e67753bd31cd086c1fe0ad72a576efff56881385af0e6c7f6d9f3,
AN19-rec-8c19ff1e7e983fbab5d2,AN19.MIX.if5,MIX,comb,if5hw08 comb.wav,ok,kʰɔm,kʰ/ɔ/m,3,0.7280010183652242,0.9287528344671202,1ed22a97d0b6091e477c585cd6ce9e8b17ce284b70e37528ca3be38b3f7e2a22,
AN19-rec-6bb1b8d957bc22b2fc9f,AN19.MIX.if5,MIX,caught,if5hw09 caught.wav,ok,kʰɔt,kʰ/ɔ/t,3,0.8039048711458842,0.9060770975056689,08ac7098bdefd126355eab54c3139543d6f068f1dc6ee48e432d8e8ff9988187,
AN19-rec-a4da17c4f97003161f4f,AN19.MIX.if5,MIX,den,if5hw10 den.wav,ok,dd͡zan̪,d/d͡z/a/n̪,4,0.7283313721418381,0.8834467120181406,101415992b299152356c4ad3ec940f25c1f10d66f9257fed0c34664294ce3ace,
AN19-rec-0401ebc2c32b60a2f5b1,AN19.MIX.if5,MIX,dune,if5hw11 dune.wav,ok,tin,t/i/n,3,0.4008259375890096,1.1779138321995466,b1edefecb340801e26db351bb733f72d23a8cd70d254182f1c190cf0bcc4761a,
AN19-rec-ea7d4166e51cd714f355,AN19.MIX.if5,MIX,fade,if5hw12 fade.wav,ok,fa,f/a,2,0.7245876491069794,1.0419954648526077,e786eeead4ac17a295a55e87ee03d4e9366d621950f8e92de8f715e338da76ca,
AN19-rec-22469a70a6bac1d0a7f3,AN19.MIX.if5,MIX,fin,if5hw13 fin.wav,ok,fan,f/a/n,3,0.6547110676765442,0.8834467120181406,c237dd4b9a889f5c82ce02591cb41c3357f9ee3f9b88015393a5f46e0080d192,
AN19-rec-1b853469c23b16ebb51f,AN19.MIX.if5,MIX,goat,if5hw14 goat.wav,ok,kot,k/o/t,3,0.8748226165771484,0.9287528344671202,3fd4c2bbc05932598555ce424ef88f16436f421182d7744920bb178bca5a7a91,
AN19-rec-8691f1310ee066c80538,AN19.MIX.if5,MIX,knob,if5hw15 knob.wav,ok,n̪a,n̪/a,2,0.5812786817550659,0.9966893424036282,db1e788ea9fd625d46108def64ce05c1f1ace6875bab32db0df032b880ea1d1d,
AN19-rec-1eb25568ea72ba871779,AN19.MIX.if5,MIX,lad,if5hw16 lad.wav,ok,læd,l/æ/d,3,0.8376566966374716,0.9061224489795918,d67676ca92c25fffb2a9946f64394545f4a5732b9162381bc6bd715182fcda63,
AN19-rec-9fcb60406e671aaa1b75,AN19.MIX.if5,MIX,mall,if5hw17 mall.wav,ok,maʊ,m/a/ʊ,3,0.5362723072369894,1.0420408163265307,7babb32220741341734bcbf737fa242d3c5b1cdfe388ec6cc56a6ca5f1e6f4f9,
AN19-rec-59b4508bf7b667bbfb52,AN19.MIX.if5,MIX,mat,if5hw18 mat.wav,ok,mæt,m/æ/t,3,0.9440584580103556,0.7928344671201814,060a7f6a3fde0d86e8896f203751c87854ce6a360552e9c0a63799ce68849c9a,
AN19-rec-4e661ae4faebf2a268c7,AN19.MIX.if5,MIX,mitt,if5hw19 mitt.wav,ok,met,m/e/t,3,0.7975861628850301,0.7475283446712018,9626275c8625bb6f1b659f3517712845e92a5b3078d90f81d79f0a80b51ea77b,
AN19-rec-6a46edf5a2f842eb251e,AN19.MIX.if5,MIX,mole,if5hw20 mole.wav,ok,mɔ,m/ɔ,2,0.7486337125301361,0.9060770975056689,654e3d54a566fbf83e4b500c7bd08caa59477daec3020766696448fba42ea872,
AN19-rec-f9bd531aa1f2aafea03a,AN19.MIX.if5,MIX,pat,if5hw21 pat.wav,ok,pʰæt,pʰ/æ/t,3,0.9857899149258932,0.7928344671201814,f4e6630c77f1b2f01600d5ace47069776ecbfb48059fe074c71e884ccbf96108,
AN19-rec-448e18553a3c1d47e05a,AN19.MIX.if5,MIX,pet,if5hw22 pet.wav,ok,pʰæt,pʰ/æ/t,3,0.8685868382453918,0.7702040816326531,d4e74fdd971c376e6030eda834d02b7e4ba0b1e79211d9beeece53174755abca,
AN19-rec-dae4fb833cc654319262,AN19.MIX.if5,MIX,pup,if5hw23 pup.wav,ok,tʰap,tʰ/a/p,3,0.5833001534144083,0.6569160997732426,4a8a310aeab73038bf0f1c48f8e7fb5ce95981214c99bcd237ae34e2e2835020,
AN19-rec-269bdaa107d80d0536c7,AN19.MIX.if5,MIX,rat,if5hw24 rat.wav,ok,ɹat,ɹ/a/t,3,0.7845946451028188,0.9513832199546485,2baa41bd565e451d7d0d6330ea93a0859cf1428427f99c4db7082c2e66c96659,
AN19-rec-cae5acd3a3fed4c875ec,AN19.MIX.if5,MIX,rhyme,if5hw25 rhyme.wav,ok,ɹaɪm,ɹ/a/ɪ/m,4,0.7350632846355438,0.838140589569161,1dd9033bbb902743fd5e7e0cac9fa95dc25fd5f8dc62b6d801f2118ccd03260f,
AN19-rec-4dc0d75e0882d04be131,AN19.MIX.if5,MIX,rum,if5hw26 rum.wav,ok,ɹʌm,ɹ/ʌ/m,3,0.8047916690508524,0.8607709750566893,b7e5e4dedf669a72e58f0b3c70093332c060f5dd8da1bff83b310ac4bf045e08,
AN19-rec-cfc719a4245162284183,AN19.MIX.if5,MIX,sane,if5hw27 sane.wav,ok,seɪn,s/e/ɪ/n,4,0.7186047211289406,1.155283446712018,ba9918ae1c806b22a47d06bd4b1a87b4be3655a21dc3a8ed95f67d24d714d75c,
AN19-rec-b84dbf28304efa1c9de0,AN19.MIX.if5,MIX,soak,if5hw28 soak.wav,ok,sok,s/o/k,3,0.7461813489596049,0.9287528344671202,18cc83b398ab9b144e82d6ab7732498f0fccb031da1e1f6d6ea653fe9a122bc1,
AN19-rec-6c6b50ba2744bd35217d,AN19.MIX.if5,MIX,suck,if5hw29 suck.wav,ok,sak,s/a/k,3,0.7914741237958273,0.7702040816326531,9a5ca9a1086e067af3cc03d4bd842ce0a4ce7de0a5805cceadf8c1bbda232ce5,
AN19-rec-ecb96ef0e830ab639d58,AN19.MIX.if5,MIX,ten,if5hw30 ten.wav,ok,t̪d͡zan̪,t̪/d͡z/a/n̪,4,0.872242271900177,0.8607709750566893,e582d6b29b122fa3cf9404e04e56ed2bfadc52bcff49bd601d0c0b991b378dee,
AN19-rec-250062763b3be5bb2693,AN19.MIX.if5,MIX,wed,if5hw31 wed.wav,ok,wɛd,w/ɛ/d,3,0.8847383459409078,0.7928344671201814,2cfbeaf49471da2b76d941fbcf93f7f632b7f4aecbfd58744bdc57f6aba50d10,
AN19-rec-6cdd02996e6d75809952,AN19.MIX.if5,MIX,white,if5hw32 white.wav,ok,waɪt,w/a/ɪ/t,4,0.993771880865097,0.7248979591836735,a04a4ff8a781bf7b9571c6a37db78779a211e9abfa26fa201b25fa7954398d09,
AN19-rec-a05f9457ea99ba8b5e3d,AN19.MIX.if5,MIX,con,if5hw35 con.wav,ok,kʰan̪,kʰ/a/n̪,3,0.9424112439155579,0.9740589569160998,b208d6f73d4d35268f65fc0160eb91c15fdff893a10af7d61c03d6c3052c62a3,
AN19-rec-215300255c8866eaecdf,AN19.MIX.if5,MIX,doom,if5hw36 doom.wav,ok,dum,d/u/m,3,0.8946969509124756,0.8608163265306122,1bc154165014e98322e205315af332872b649a6900fe3c3e521d5fb0576cc4a3,
AN19-rec-9866522af92c91d25546,AN19.MIX.if5,MIX,hick,if5hw37 hick.wav,ok,hik,h/i/k,3,0.9190485080083212,0.611609977324263,6f2a1f165c4efe463822c9985ae6d6f0c147394c2cd2aade3907c1ef861b0a46,
AN19-rec-3e744099e7f9fc492e30,AN19.MIX.if5,MIX,rut,if5hw38 rut.wav,ok,ɹat,ɹ/a/t,3,0.6968048413594564,0.9061224489795918,0914c34e04fef87e37453e830c70ad990c5a35c067fc838b5a9f4c1c86b48524,
AN19-rec-3a3433bea349ec41b641,AN19.MIX.if5,MIX,toot,if5hw39 toot.wav,ok,tøt,t/ø/t,3,0.7619052827358246,0.7928344671201814,0c757c4e92fd68f56ccd04f89a03dcd54bb7c69fd265eda6215fc27aaff14fdd,
AN19-rec-ab91ecb381a579086aa1,AN19.MIX.if5,MIX,wad,if5hw40 wad.wav,ok,wad,w/a/d,3,0.6908707221349081,0.8607709750566893,fa1e517d86cc448ed5c26a556c3d0ddbfb43b4232512bb3e248df9b2d06557f4,
AN19-rec-703242ade19a333d0c8e,AN19.MIX.if5,MIX,bud,if5hw41 bud.wav,ok,pʌd,p/ʌ/d,3,0.6434981425603231,0.6326984126984126,e48ae3ef07c402ad049ae99793d24eeec1d50e118869627db02eac09bc15a031,
AN19-rec-b2b0fb1af42a9952bb94,AN19.MIX.if5,MIX,dame,if5hw42 dame.wav,ok,dem,d/e/m,3,0.8429938952128092,0.8169160997732426,271997ff2ca9107d9ccb0d3cd4a940dac276a73e3055f487680fa223f9cc2405,
AN19-rec-dfa98cd0eea21b0a8bd0,AN19.MIX.if5,MIX,lace,if5hw43 lace.wav,ok,lais,l/a/i/s,4,0.7525080889463425,0.9931065759637189,a0cd880e591f0b0ed10e0731e196477ce14aac9fcb3208ef525032a552675839,
AN19-rec-b667dff80ba6b54339b6,AN19.MIX.if5,MIX,lame,if5hw44 lame.wav,ok,lem,l/e/m,3,0.8028038144111633,0.840952380952381,28c54f9203dd5d00cdb55b6cfe76ab4d4d6c4b6cda971dc3ca4f9b3dbb6458a8,
AN19-rec-83f1e81f85eadd7c7181,AN19.MIX.if5,MIX,pad,if5hw45 pad.wav,ok,pʰæd,pʰ/æ/d,3,0.8434232870737711,0.8649433106575963,cd4efc26f1cc6efd4fc7f9ea0bf2071861d27146888bdbdda69beba633057162,
AN19-rec-91dbf6073e0eaef61a86,AN19.MIX.if5,MIX,chore,if5hw46 chore.wav,ok,kʰɔɹ,kʰ/ɔ/ɹ,3,0.9232879678408304,0.8649433106575963,36bdc0d9c71f354d1345727f231b751708436e2b59c893f3d1f13f86b6eb3219,
AN19-rec-a45c4b860e0a3f5264a0,AN19.MIX.if5,MIX,cod,if5hw47 cod.wav,ok,kʰɑd,kʰ/ɑ/d,3,0.7295388778050741,0.7768707482993197,bb6a962b0a2b0b1a13cb688d03d412abb77cdc28fc75297e31ebec0109cd8350,
AN19-rec-12167cb5e9c5946eab6b,AN19.MIX.if5,MIX,hack,if5hw48 hack.wav,ok,hak,h/a/k,3,0.8887066841125488,0.584671201814059,2d5fef28e8d094ab21d00f6426a28eedf38c9c9b701d49762af1fb41123ce41a,
AN19-rec-61b973c1386d7c952410,AN19.MIX.if5,MIX,kin,if5hw49 kin.wav,ok,kʰen̪,kʰ/e/n̪,3,0.9322850108146667,0.9209977324263039,efbeb5399213e971dbdab4b6fbeefcbf432c482417e726f6027d747a5006babf,
AN19-rec-aecc08e824b6ce7a5536,AN19.MIX.if5,MIX,kit,if5hw50 kit.wav,ok,kɪt,k/ɪ/t,3,0.5557450254758199,0.5526077097505669,a9a2d0f76ed89e4a8c0a06db0167cfb97a494e18ae776dfac456de9f42fa7f34,
AN19-rec-6ff52dedc8f81b284c88,AN19.MIX.if5,MIX,pawn,if5hw51 pawn.wav,ok,pʰɑ̃n,pʰ/ɑ̃/n,3,0.7275962233543396,1.0011337868480725,8730ee4c1b37ce717e91c20b06ffbc5d85906c41f05950bf76d28076e51f546c,
AN19-rec-2d6d257d26fa579f25e5,AN19.MIX.if5,MIX,bun,if5hw52 bun.wav,ok,ban̪,b/a/n̪,3,0.8666556080182394,0.8809977324263039,aa40567e287c2c0676c6bb68cbc45b91ddc5dc5e4de3e31928ecf257ba1b8f8e,
AN19-rec-8b55ef2dcb8932166e40,AN19.MIX.if5,MIX,gut,if5hw53 gut.wav,ok,kɑt,k/ɑ/t,3,0.5605120062828064,0.5766439909297052,29f574100ef3e0b40a279bc2ca10fdef76a1b0ad7364a855518f9cb3cc176cc3,
AN19-rec-f88ebe29665455ff3397,AN19.MIX.if5,MIX,lice,if5hw54 lice.wav,ok,laɪs,l/a/ɪ/s,4,0.852667972445488,0.7287981859410431,03cd463fe41b5932499d747c3963fbcc386fd71c1eca9b0b8bf04051a9f5e183,
AN19-rec-13501e696988f292ce53,AN19.MIX.if5,MIX,mid,if5hw55 mid.wav,ok,med̪e,m/e/d̪/e,4,0.6653661131858826,0.7528344671201814,1512c6a0f69e99562660b99bdfa2576a3cc4589474d35c1e11b58a4d858f2d65,
AN19-rec-8e319392dc6a10759721,AN19.MIX.if5,MIX,wick,if5hw56 wick.wav,ok,wɪk,w/ɪ/k,3,0.6567496657371521,0.7287981859410431,03fa654b8697bf4bbe5e3b99f1640a7f93e608743066e04a72b98a615edacd60,
AN19-rec-5d8199df0399964fdd63,AN19.MIX.if5,MIX,hurl,if5hw57 hurl.wav,ok,hɛl,h/ɛ/l,3,0.5455527504285177,1.0811791383219955,8bd748ae9a952540a4f0868a25199f8724c52bff1369a7a006d7625980ea5122,
AN19-rec-e442a485b2409fe13171,AN19.MIX.if5,MIX,mote,if5hw58 mote.wav,ok,mot,m/o/t,3,0.8801698088645935,0.7368253968253968,d8016e9003d2cf540eb3522d8bda24716e0d003a0250e4f4ba8c4b3c7581eb7f,
AN19-rec-59ce8ca920811f208126,AN19.MIX.if5,MIX,teat,if5hw59 teat.wav,ok,tʰit,tʰ/i/t,3,0.7226215998331705,0.696780045351474,ae7caf81d0fb3ad39951514f3dd3941036c998617f6ede3463fb27edc6da9b74,
AN19-rec-08e69b84e8b5e4ed959e,AN19.MIX.if5,MIX,hash,if5hw60 hash.wav,ok,haɕ,h/a/ɕ,3,0.6818576455116272,0.6887528344671202,0458aae056afec4dbdfa67e36ad954bcf598548ec1f56f12ff06aaec6305a95a,
AN19-rec-0f2366f182d8abcccb52,AN19.MIX.if5,MIX,hid,if5hw61 hid.wav,ok,hind,h/i/n/d,4,0.5527268797159195,0.5926530612244898,d017720ab29d790b24ccdf629cbc0d010475b11623cb082c35198c469b7ed44e,
AN19-rec-ed3e0762c9f837a7a228,AN19.MIX.if5,MIX,hoot,if5hw62 hoot.wav,ok,hʊt,h/ʊ/t,3,0.6616807381312052,0.4885260770975057,2b6cb073f69c614c07321e47d45430be165eeda28e40f605a9fe854de6ebd9ac,
AN19-rec-710732d2aaa45fe449b7,AN19.MIX.if5,MIX,mace,if5hw63 mace.wav,ok,meɪs,m/e/ɪ/s,4,0.654650092124939,0.9210430839002267,20c7776e90d9849850568fb20a02226a25f4f583826b2c4f9dc6bc8face42f85,
AN19-rec-f733aa37567f4953426e,AN19.MIX.if5,MIX,main,if5hw64 main.wav,ok,meɪ̃n,m/e/ɪ̃/n,4,0.7373866736888885,0.9770975056689343,e4029134b8020b57fc489f1f675eebb5039530fd6e140034d6979af41f119a4f,
AN19-rec-8d316430b20d64780e49,AN19.MIX.if5,MIX,moan,if5hw65 moan.wav,ok,mɔn,m/ɔ/n,3,0.8184140125910441,0.9690702947845805,b481918adc83f0bc9799b25970e3a8365a4513c681a3cc2ec77577d0851a6b43,
AN19-rec-3a1ae4ff45790a86580c,AN19.MIX.if5,MIX,mum,if5hw66 mum.wav,ok,mam,m/a/m,3,0.9756825566291809,0.7368253968253968,d3d53faa0ca01fe0e38179d9328b66d92beb501bb5371385e90ca590a0bb13d9,
AN19-rec-30af3d164777aeaf22b2,AN19.MIX.if5,MIX,rim,if5hw67 rim.wav,ok,rem,r/e/m,3,0.580304299791654,0.7928798185941043,311980b052e3c1cd420172041345b1e02569dbbff7b4b954dab02b4a7cc3f846,
AN19-rec-b80b5a6044a1ff6b2362,AN19.MIX.if5,MIX,route,if5hw68 route.wav,ok,ɹoʊd,ɹ/o/ʊ/d,4,0.906896784901619,0.6647165532879818,bfc6be64d156c30148bff6fb638acaa22ded23e0ea6e7d47742fc888efc824b9,
AN19-rec-8e6d3ce2a4e3a0fde348,AN19.MIX.if5,MIX,wail,if5hw69 wail.wav,ok,waɪ,w/a/ɪ,3,0.7876246968905131,0.8088888888888889,a8bdb245a0e22586a79a7c361a467d6b0c5707c7d0fbe859154ef543a6a409d3,
AN19-rec-c745fa9417c33b38f1e7,AN19.MIX.if5,MIX,hum,if5hw70 hum.wav,ok,ham,h/a/m,3,0.8781525691350301,0.7448526077097506,75f0d800bb7889c88ef0c9fdf48c4c0a43a0e6c9a1bd4c58a7a168429085ba77,
AN19-rec-92632bf3f012b2f31e5a,AN19.MIX.if5,MIX,sill,if5hw71 sill.wav,ok,se,s/e,2,0.7052325308322906,0.8329251700680272,2fd887f5de7d8d76f24cb88a89a78ec194be140cd45427ca38ec94b0385dc120,
AN19-rec-ed8f3be61baaf05635ad,AN19.MIX.if5,MIX,beak,if5hw72 beak.wav,ok,pk,p/k,2,0.7678406536579132,0.584625850340136,7e26a118ed16034c29eba6a1bd4d96c14846f920a1e87ca66003d677254e69d2,
AN19-rec-4efb16a2960bede38fdb,AN19.MIX.if5,MIX,hag,if5hw73 hag.wav,ok,haɡ,h/a/ɡ,3,0.7208773791790009,1.05718820861678,75c1d79ae73022afa20efd1c5374554d89416169b04cba6d0471bd562c49ecfb,
AN19-rec-02c09ebb46e29890fecb,AN19.MIX.if5,MIX,wave,if5hw74 wave.wav,ok,wev,w/e/v,3,0.7598852415879568,0.8729705215419501,0fa05bcf4f16dd35004cca80a0e44827ffd1acfa1a4f01ea4a4bb7e57586583b,
AN19-rec-5076a5523838f1a1ceda,AN19.MIX.if5,MIX,weed,if5hw75 weed.wav,ok,wid,w/i/d,3,0.9566632310549418,0.8569614512471655,be8fe45eb001f2e9b71f69ebdcadef4aea48357fe74f73e26bf622d28f44d73a,
AN19-rec-677cefb0e9865bf27998,AN19.MIX.if6,MIX,down,IF6ew02 down.wav,ok,taʊ̃n,t/a/ʊ̃/n,4,0.8256157040596008,0.5535600907029479,1bbcebc16181eba838d8e2ca24883d1a729577990674456fc767606819164d3f,
AN19-rec-0ba127da8d6fe260d0bc,AN19.MIX.if6,MIX,work,IF6ew03 work.wav,ok,w,w,1,0.5839525461196899,0.3356009070294785,6fc71146f67a5374cfba221c8a7a41d2fe5dd8ec9eac55086dd2fa82091d1cbe,
AN19-rec-cb200226bde3203d292a,AN19.MIX.if6,MIX,long,IF6ew04 long.wav,ok,lɔ̃ŋ,l/ɔ̃/ŋ,3,0.92816690603892,0.4692517006802721,f7c4efd42b7a98e88819c8049aabe3922e51bd178bd016e3954b834d514ed349,
AN19-rec-282213c868e504d6b1c8,AN19.MIX.if6,MIX,both,IF6ew05 both.wav,ok,poʊθ,p/o/ʊ/θ,4,0.920332208275795,0.36975056689342406,569e02b9653d4d32ad90eac70579e5f5b082b5d679cbaf4f9f6557940943bd2c,
AN19-rec-f980fe2776f0d0be6f7f,AN19.MIX.if6,MIX,thought,IF6ew06 thought.wav,ok,,,0,,0.2946485260770975,b8dad0ce39f3827ffa96b7199a210fbd8c01f66824b7720d634e26c41e9cbee8,
