dataset_id,feature_key,scope,fold,model_id,n_rows,predictor_oof_total_trials,predictor_oof_total_log_loss,M_predictor,layer,measure,variant,selection_stratum,result_source,M_condition,M_joint,predictor_beyond_condition_oof_gain,condition_beyond_predictor_oof_gain
X21,tr_14::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8127.05394027391,0.493236265113425,tr_14,between_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::between_type_word,oof_all,,M_predictor,16477.0,16477,8152.41802108861,0.494775627910943,tr_14,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8127.99085745219,0.493293127235067,tr_14,mean_dissimilarity_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8134.21015432321,0.493670580465085,tr_14,mean_dissimilarity_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8122.62082799257,0.492967216604514,tr_14,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::order_phoneme,oof_all,,M_predictor,16477.0,16477,8094.43966728332,0.491256883369747,tr_14,order_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::order_sentence,oof_all,,M_predictor,16477.0,16477,8134.2690584065,0.49367415539276,tr_14,order_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::order_word,oof_all,,M_predictor,16477.0,16477,8120.77661063696,0.492855289836558,tr_14,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::overall,oof_all,,M_predictor,16477.0,16477,8074.5451991045,0.490049474971445,tr_14,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8126.61092834869,0.493209378427425,tr_14,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8121.29788081467,0.492886926067529,tr_14,within_token_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8055.06747671923,0.488867359150284,tr_14,within_token_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::within_token_word,oof_all,,M_predictor,16477.0,16477,8136.33721638937,0.493799673265119,tr_14,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8142.02290029998,0.494144741172543,tr_14,within_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8135.09418657669,0.493724232965752,tr_14,within_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_14::within_type_word,oof_all,,M_predictor,16477.0,16477,8130.72799880268,0.49345924614934,tr_14,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8145.89930651896,0.494380002823266,tr_16,between_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8127.15587449043,0.493242451568273,tr_16,between_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::between_type_word,oof_all,,M_predictor,16477.0,16477,8086.260938638,0.490760510932694,tr_16,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8123.90557128964,0.493045188522767,tr_16,mean_dissimilarity_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8130.02169386906,0.493416380036964,tr_16,mean_dissimilarity_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8117.63496375128,0.492664621214498,tr_16,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::order_phoneme,oof_all,,M_predictor,16477.0,16477,8099.53680464125,0.491566231998619,tr_16,order_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::order_sentence,oof_all,,M_predictor,16477.0,16477,8147.28826798103,0.494464299810708,tr_16,order_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::order_word,oof_all,,M_predictor,16477.0,16477,8141.42728644098,0.494108592974509,tr_16,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::overall,oof_all,,M_predictor,16477.0,16477,8095.54922051998,0.49132422288766,tr_16,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8146.61330434971,0.494423335822644,tr_16,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8097.77748595624,0.49145945778699,tr_16,within_token_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8092.07067382975,0.491113107594207,tr_16,within_token_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::within_token_word,oof_all,,M_predictor,16477.0,16477,8132.40350842819,0.493560933933858,tr_16,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8125.67941528873,0.493152844285291,tr_16,within_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8125.59238153215,0.493147562149187,tr_16,within_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_16::within_type_word,oof_all,,M_predictor,16477.0,16477,8124.53683330072,0.493083500230668,tr_16,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8134.99006945633,0.49371791402903,tr_18,between_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8130.32585191559,0.493434839589463,tr_18,between_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::between_type_word,oof_all,,M_predictor,16477.0,16477,8090.17704044373,0.490998181734765,tr_18,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8127.91864130355,0.493288744389364,tr_18,mean_dissimilarity_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8128.05560649159,0.493297056896983,tr_18,mean_dissimilarity_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8112.35306816606,0.492344059486925,tr_18,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::order_phoneme,oof_all,,M_predictor,16477.0,16477,8153.89465755399,0.494865245952175,tr_18,order_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::order_sentence,oof_all,,M_predictor,16477.0,16477,8152.12645847752,0.49475793278373,tr_18,order_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::order_word,oof_all,,M_predictor,16477.0,16477,8161.0725851975,0.495300879116193,tr_18,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::overall,oof_all,,M_predictor,16477.0,16477,8080.57305466163,0.490415309501829,tr_18,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8149.8739763194,0.494621228155574,tr_18,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8151.93720067367,0.49474644660276,tr_18,within_token_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8108.60641053079,0.492116672363342,tr_18,within_token_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::within_token_word,oof_all,,M_predictor,16477.0,16477,8144.84811500789,0.494316205316981,tr_18,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8127.02256731365,0.49323436106777,tr_18,within_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8121.13692574633,0.492877157598248,tr_18,within_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_18::within_type_word,oof_all,,M_predictor,16477.0,16477,8098.46358703922,0.491501097714342,tr_18,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8141.59144517321,0.494118555876265,tr_20,between_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8114.75547637576,0.492489863226058,tr_20,between_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::between_type_word,oof_all,,M_predictor,16477.0,16477,8087.09741926183,0.490811277493587,tr_20,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8141.24104049535,0.4940972895852,tr_20,mean_dissimilarity_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8130.98537314857,0.493474866368184,tr_20,mean_dissimilarity_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8113.23636786385,0.492397667528303,tr_20,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::order_phoneme,oof_all,,M_predictor,16477.0,16477,8152.05081820044,0.494753342125413,tr_20,order_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::order_sentence,oof_all,,M_predictor,16477.0,16477,8132.62625964077,0.493574452851901,tr_20,order_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::order_word,oof_all,,M_predictor,16477.0,16477,8166.45128544416,0.495627315982531,tr_20,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::overall,oof_all,,M_predictor,16477.0,16477,8085.28486307715,0.490701272262981,tr_20,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8123.08127276637,0.492995161301594,tr_20,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8177.92139028302,0.496323444212115,tr_20,within_token_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8119.6780720359,0.492788618804145,tr_20,within_token_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::within_token_word,oof_all,,M_predictor,16477.0,16477,8091.26374611546,0.491064134618891,tr_20,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8146.87665996601,0.494439319048735,tr_20,within_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8128.54702613019,0.493326881479043,tr_20,within_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_20::within_type_word,oof_all,,M_predictor,16477.0,16477,8103.572089175,0.49181113607908,tr_20,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8126.58949285336,0.493208077493073,tr_22,between_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8085.64996986865,0.490723430835021,tr_22,between_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::between_type_word,oof_all,,M_predictor,16477.0,16477,8093.18171443721,0.491180537381635,tr_22,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8113.32233208872,0.492402884753821,tr_22,mean_dissimilarity_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8132.75941544562,0.493582534165541,tr_22,mean_dissimilarity_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8123.52298772313,0.493021969273723,tr_22,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::order_phoneme,oof_all,,M_predictor,16477.0,16477,8130.59347923819,0.493451082068228,tr_22,order_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::order_sentence,oof_all,,M_predictor,16477.0,16477,8135.76181196294,0.493764751590881,tr_22,order_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::order_word,oof_all,,M_predictor,16477.0,16477,8141.71926510138,0.494126313352029,tr_22,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::overall,oof_all,,M_predictor,16477.0,16477,8093.5872856244,0.491205151764545,tr_22,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8137.15936660338,0.493849570103986,tr_22,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8143.90642500448,0.494259053529434,tr_22,within_token_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8108.35216089141,0.492101241784998,tr_22,within_token_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::within_token_word,oof_all,,M_predictor,16477.0,16477,8144.46972940645,0.494293240845206,tr_22,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8101.93793187231,0.491711957994314,tr_22,within_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8129.72058882656,0.493398105773294,tr_22,within_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_22::within_type_word,oof_all,,M_predictor,16477.0,16477,8138.93062516606,0.493957068954668,tr_22,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8135.19790937395,0.493730527970744,tr_24,between_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8111.07909919736,0.492266741469768,tr_24,between_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::between_type_word,oof_all,,M_predictor,16477.0,16477,8130.58748865437,0.493450718495744,tr_24,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8103.66769528432,0.491816938476926,tr_24,mean_dissimilarity_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8129.84218117505,0.493405485293139,tr_24,mean_dissimilarity_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8117.70947370503,0.492669143272746,tr_24,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::order_phoneme,oof_all,,M_predictor,16477.0,16477,8133.14972211668,0.493606222134896,tr_24,order_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::order_sentence,oof_all,,M_predictor,16477.0,16477,8122.85425592223,0.492981383499559,tr_24,order_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::order_word,oof_all,,M_predictor,16477.0,16477,8125.43073869971,0.493137751939049,tr_24,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::overall,oof_all,,M_predictor,16477.0,16477,8110.87834394248,0.492254557500909,tr_24,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8118.07272762684,0.492691189392901,tr_24,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8148.1951036817,0.494519336267628,tr_24,within_token_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8111.67456277383,0.492302880547055,tr_24,within_token_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::within_token_word,oof_all,,M_predictor,16477.0,16477,8132.38283995495,0.493559679550582,tr_24,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8084.03174643428,0.490625219787236,tr_24,within_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8136.68357426345,0.493820693952992,tr_24,within_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_24::within_type_word,oof_all,,M_predictor,16477.0,16477,8133.71354519723,0.493640440929613,tr_24,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8145.16731003386,0.494335577473682,tr_2,between_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8139.02366072555,0.493962715344149,tr_2,between_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::between_type_word,oof_all,,M_predictor,16477.0,16477,8135.35606981649,0.493740126832342,tr_2,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8126.28572692425,0.493189641738439,tr_2,mean_dissimilarity_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8120.03913884222,0.492810532186819,tr_2,mean_dissimilarity_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8115.58054134998,0.492539936963645,tr_2,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::order_phoneme,oof_all,,M_predictor,16477.0,16477,8161.22373353029,0.495310052408223,tr_2,order_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::order_sentence,oof_all,,M_predictor,16477.0,16477,8138.59320901467,0.493936590945844,tr_2,order_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::order_word,oof_all,,M_predictor,16477.0,16477,8138.19254054159,0.493912274111888,tr_2,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::overall,oof_all,,M_predictor,16477.0,16477,8149.41272676976,0.494593234616117,tr_2,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8141.53558679717,0.494115165794573,tr_2,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8151.39423654467,0.494713493751573,tr_2,within_token_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8146.91049007713,0.494441372220497,tr_2,within_token_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::within_token_word,oof_all,,M_predictor,16477.0,16477,8146.27829538568,0.494403003907609,tr_2,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8140.25629813804,0.494037524921894,tr_2,within_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8134.28431125006,0.493675081097898,tr_2,within_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_2::within_type_word,oof_all,,M_predictor,16477.0,16477,8122.41513745484,0.492954733110083,tr_2,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8154.82460360767,0.494921684991665,tr_4,between_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8138.94874135295,0.493958168438001,tr_4,between_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::between_type_word,oof_all,,M_predictor,16477.0,16477,8131.1011871133,0.493481895194107,tr_4,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8128.19771844128,0.493305681764962,tr_4,mean_dissimilarity_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8121.46147554968,0.492896854739921,tr_4,mean_dissimilarity_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8116.53901759383,0.492598107519198,tr_4,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::order_phoneme,oof_all,,M_predictor,16477.0,16477,8142.13734992702,0.494151687195911,tr_4,order_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::order_sentence,oof_all,,M_predictor,16477.0,16477,8144.33978927555,0.494285354692939,tr_4,order_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::order_word,oof_all,,M_predictor,16477.0,16477,8145.14357678393,0.494334137087087,tr_4,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::overall,oof_all,,M_predictor,16477.0,16477,8151.99000518072,0.494749651343128,tr_4,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8129.54319572331,0.49338733966883,tr_4,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8151.86026670377,0.494741777429372,tr_4,within_token_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8154.20068295988,0.494883818835946,tr_4,within_token_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_token_word,oof_all,,M_predictor,16477.0,16477,8155.311134845,0.494951212893427,tr_4,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8142.12198690626,0.494150754804046,tr_4,within_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8133.64870356478,0.493636505648163,tr_4,within_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_type_word,oof_all,,M_predictor,16477.0,16477,8125.48415527522,0.493140993826256,tr_4,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
