dataset_id,source,layer,scope,family,mean_z,ci_low,ci_high,n_folds,model_variant,measure
AN19,,cnn_5,revised_training_two_folds,HVE,-0.46180944456527406,-0.7775872462799562,-0.15085711629648868,3,ft,within_type_word
AN19,,cnn_6,revised_training_two_folds,HVE,-1.025553866241218,-1.1342311229202016,-0.9161576262586222,3,ft,within_type_word
AN19,,tr_0,revised_training_two_folds,HVE,0.17252590340578178,-0.17884591218230503,0.6078004706422716,3,ft,within_type_word
AN19,,tr_10,revised_training_two_folds,HVE,-0.16807625882224267,-0.5213094949568234,0.2485282732259816,3,ft,within_type_word
AN19,,tr_12,revised_training_two_folds,HVE,-0.938945236525255,-1.5232506153133913,-0.3670371558958262,3,ft,within_type_word
AN19,,tr_14,revised_training_two_folds,HVE,-0.1973716449509593,-0.962813997876756,0.6121369473904326,3,ft,within_type_word
AN19,,tr_16,revised_training_two_folds,HVE,-0.43082845149424465,-1.1515341496180205,0.35152366373016597,3,ft,within_type_word
AN19,,tr_18,revised_training_two_folds,HVE,-0.6941949150762614,-1.3416566113472417,0.03684848730614318,3,ft,within_type_word
AN19,,tr_2,revised_training_two_folds,HVE,-0.6708227026789789,-1.0505800640352816,-0.22136238264338937,3,ft,within_type_word
AN19,,tr_20,revised_training_two_folds,HVE,-0.5315010311924709,-0.9485965497768302,-0.015778056166757773,3,ft,within_type_word
AN19,,tr_22,revised_training_two_folds,HVE,-0.7377412969771043,-0.8718034068126016,-0.5765483908027801,3,ft,within_type_word
AN19,,tr_24,revised_training_two_folds,HVE,-0.5161910223699087,-0.976904897930293,0.005719686834813484,3,ft,within_type_word
AN19,,tr_4,revised_training_two_folds,HVE,-0.6292137403201615,-1.1316312334831142,-0.18049856454593238,3,ft,within_type_word
AN19,,tr_6,revised_training_two_folds,HVE,-0.41069925396015033,-1.012210638454561,0.19705183520715797,3,ft,within_type_word
AN19,,tr_8,revised_training_two_folds,HVE,-1.405285335655449,-2.168908868692706,-0.6746062989538908,3,ft,within_type_word
B23,,cnn_2,revised_training_two_folds,HVE,1.0842036806158675,0.885016583501843,1.323297080046298,3,base,between_type_phoneme
B23,,cnn_3,revised_training_two_folds,HVE,0.1370170242460813,-0.5982280814545152,0.6914542064061564,3,base,between_type_phoneme
B23,,cnn_4,revised_training_two_folds,HVE,0.5372838504687051,-0.038545167654487,1.0399941065153877,3,base,between_type_phoneme
B23,,cnn_5,revised_training_two_folds,HVE,0.430602992411371,-0.19912392989804606,0.9439332864168158,3,base,between_type_phoneme
B23,,cnn_6,revised_training_two_folds,HVE,0.5964535662401244,0.0258953274793908,1.0573320519673466,3,base,between_type_phoneme
B23,,tr_0,revised_training_two_folds,HVE,0.5913320449361801,0.2271825832018971,0.971616595170722,3,base,between_type_phoneme
B23,,tr_10,revised_training_two_folds,HVE,1.4912767496986554,0.9757487251944449,2.029580786893845,3,base,between_type_phoneme
B23,,tr_12,revised_training_two_folds,HVE,1.3733069310567443,0.842843698961765,1.9990746793510783,3,base,between_type_phoneme
B23,,tr_14,revised_training_two_folds,HVE,1.4216507093469601,0.8265715816479595,2.092824484541477,3,base,between_type_phoneme
B23,,tr_16,revised_training_two_folds,HVE,1.3510304452196094,0.9496576814345127,1.7631050104478039,3,base,between_type_phoneme
B23,,tr_18,revised_training_two_folds,HVE,1.4052938261220191,0.8386652883193798,2.082692902778828,3,base,between_type_phoneme
B23,,tr_2,revised_training_two_folds,HVE,0.4670463664120154,0.26203640199583156,0.741174201988009,3,base,between_type_phoneme
B23,,tr_20,revised_training_two_folds,HVE,1.4617357674244793,0.9400556658867769,2.0368357092103646,3,base,between_type_phoneme
B23,,tr_22,revised_training_two_folds,HVE,1.43792715010519,0.863705344496893,2.089862273976934,3,base,between_type_phoneme
B23,,tr_24,revised_training_two_folds,HVE,1.82382527159392,1.123829061144955,2.7686831231849247,3,base,between_type_phoneme
B23,,tr_4,revised_training_two_folds,HVE,1.2451303753177416,0.7999401358354583,1.7227960392854207,3,base,between_type_phoneme
B23,,tr_6,revised_training_two_folds,HVE,1.5481115486325223,1.052562425297709,2.0983647905455185,3,base,between_type_phoneme
B23,,tr_8,revised_training_two_folds,HVE,1.3382076652451858,0.8859322707757221,1.8119591910674493,3,base,between_type_phoneme
B23,,cnn_2,revised_training_two_folds,HVE,1.296992576069877,0.94262608757648,1.6612424468259182,3,base,between_type_sentence
B23,,cnn_3,revised_training_two_folds,HVE,0.992111449326757,0.7211817865188449,1.2435568143745694,3,base,between_type_sentence
B23,,cnn_4,revised_training_two_folds,HVE,0.8501592534899943,0.6546805842456749,1.035906159649597,3,base,between_type_sentence
B23,,cnn_5,revised_training_two_folds,HVE,0.8588075079513278,0.6501725007210597,1.0469228158719899,3,base,between_type_sentence
B23,,cnn_6,revised_training_two_folds,HVE,0.7152406123112712,0.5560310066367752,0.8869398770590027,3,base,between_type_sentence
B23,,tr_0,revised_training_two_folds,HVE,0.5461395103052443,0.4334982726320264,0.6974387162924922,3,base,between_type_sentence
B23,,tr_10,revised_training_two_folds,HVE,1.3640117116092998,1.1633249819079545,1.611298212989819,3,base,between_type_sentence
B23,,tr_12,revised_training_two_folds,HVE,2.03294317465484,1.5760709471919514,2.5902527103160358,3,base,between_type_sentence
B23,,tr_14,revised_training_two_folds,HVE,2.013453877065287,1.3581785529485488,2.8631536145163516,3,base,between_type_sentence
B23,,tr_16,revised_training_two_folds,HVE,1.9994895728951267,1.548322427927061,2.534092493436935,3,base,between_type_sentence
B23,,tr_18,revised_training_two_folds,HVE,1.8435879619943798,1.251336708472276,2.493330220466075,3,base,between_type_sentence
B23,,tr_2,revised_training_two_folds,HVE,0.9359929524321636,0.7031983080455892,1.2350821021732719,3,base,between_type_sentence
B23,,tr_20,revised_training_two_folds,HVE,1.2475705289888677,0.748523224151139,1.711003065904568,3,base,between_type_sentence
B23,,tr_22,revised_training_two_folds,HVE,1.4406150829818702,1.1646516615060647,1.6690455718945383,3,base,between_type_sentence
B23,,tr_24,revised_training_two_folds,HVE,1.5757350038212135,1.388562803795963,1.7466314436306096,3,base,between_type_sentence
B23,,tr_4,revised_training_two_folds,HVE,1.8601557932928101,1.604270704575952,2.0883560643729995,3,base,between_type_sentence
B23,,tr_6,revised_training_two_folds,HVE,1.94320351337499,1.6223800254767842,2.3648256579317555,3,base,between_type_sentence
B23,,tr_8,revised_training_two_folds,HVE,1.8421699132795568,1.4426320914100346,2.3457115060471843,3,base,between_type_sentence
B23,,cnn_2,revised_training_two_folds,HVE,1.2074434163072987,0.8127430155939365,1.569716200062784,3,base,between_type_word
B23,,cnn_3,revised_training_two_folds,HVE,0.8131965657438633,0.4704439336661295,1.1931937073869712,3,base,between_type_word
B23,,cnn_4,revised_training_two_folds,HVE,0.9410312491213407,0.8026821327097328,1.1221119781418492,3,base,between_type_word
B23,,cnn_5,revised_training_two_folds,HVE,0.8193542027898024,0.6424106125905582,1.0329543294371346,3,base,between_type_word
B23,,cnn_6,revised_training_two_folds,HVE,0.7264906487673652,0.5289522895720726,0.9419138965408268,3,base,between_type_word
B23,,tr_0,revised_training_two_folds,HVE,0.585206766375607,0.30774687319826494,0.8540999079189695,3,base,between_type_word
B23,,tr_10,revised_training_two_folds,HVE,1.1266279895035094,0.779226379465029,1.4667960771700599,3,base,between_type_word
B23,,tr_12,revised_training_two_folds,HVE,1.1560539383441604,0.6011398565138447,1.7886132025707524,3,base,between_type_word
B23,,tr_14,revised_training_two_folds,HVE,1.3314694829437388,0.9046045599847069,1.7463350948581018,3,base,between_type_word
B23,,tr_16,revised_training_two_folds,HVE,1.3220677671153467,1.1035668788300423,1.4921255532093372,3,base,between_type_word
B23,,tr_18,revised_training_two_folds,HVE,1.368597323314811,1.0259077490995363,1.716061994952023,3,base,between_type_word
B23,,tr_2,revised_training_two_folds,HVE,1.1830306058503883,0.8162317197517464,1.4744326332659292,3,base,between_type_word
B23,,tr_20,revised_training_two_folds,HVE,1.1977873533290293,0.7236205499887154,1.6444725919322756,3,base,between_type_word
B23,,tr_22,revised_training_two_folds,HVE,1.5779027934095602,1.0116056172804162,2.1786947926089955,3,base,between_type_word
B23,,tr_24,revised_training_two_folds,HVE,1.81448462908724,1.470026457264378,2.1939614173144464,3,base,between_type_word
B23,,tr_4,revised_training_two_folds,HVE,1.6346434712713733,1.2985602086233092,1.9892767775673572,3,base,between_type_word
B23,,tr_6,revised_training_two_folds,HVE,1.5998383078641698,1.1777243908839543,2.0399643752988266,3,base,between_type_word
B23,,tr_8,revised_training_two_folds,HVE,1.5423926154736083,1.081518593549446,2.0365785173634414,3,base,between_type_word
B23,,cnn_2,revised_training_two_folds,HVE,1.2717841830022258,1.0546795035760204,1.4438849917768506,3,base,mean_dissimilarity_phoneme
B23,,cnn_3,revised_training_two_folds,HVE,0.7770836911397224,0.5794532161232645,1.0192765688583816,3,base,mean_dissimilarity_phoneme
B23,,cnn_4,revised_training_two_folds,HVE,0.8717168313932117,0.7009708880077846,1.048619068460997,3,base,mean_dissimilarity_phoneme
B23,,cnn_5,revised_training_two_folds,HVE,0.8458548289135477,0.6629017940769818,1.0194894013007276,3,base,mean_dissimilarity_phoneme
B23,,cnn_6,revised_training_two_folds,HVE,0.7278263340248404,0.5891063764796582,0.9019921305710545,3,base,mean_dissimilarity_phoneme
B23,,tr_0,revised_training_two_folds,HVE,0.779174434332055,0.6579502557416309,0.9111461399286365,3,base,mean_dissimilarity_phoneme
B23,,tr_10,revised_training_two_folds,HVE,0.5343641359801269,0.27362046139431606,0.849659935165201,3,base,mean_dissimilarity_phoneme
B23,,tr_12,revised_training_two_folds,HVE,0.694213148692671,0.4386888884466574,0.9369029202430575,3,base,mean_dissimilarity_phoneme
B23,,tr_14,revised_training_two_folds,HVE,0.15853370144358167,-0.12699790560812205,0.3975302564555761,3,base,mean_dissimilarity_phoneme
B23,,tr_16,revised_training_two_folds,HVE,0.21060566922488866,-0.2539216350990144,0.5927069393229929,3,base,mean_dissimilarity_phoneme
B23,,tr_18,revised_training_two_folds,HVE,-0.03249757834103131,-0.7345039791568377,0.5109219314825802,3,base,mean_dissimilarity_phoneme
B23,,tr_2,revised_training_two_folds,HVE,0.9385394610472261,0.8277093040421449,1.0234090486483196,3,base,mean_dissimilarity_phoneme
B23,,tr_20,revised_training_two_folds,HVE,0.233428663973041,-0.22171636950073997,0.621411979568004,3,base,mean_dissimilarity_phoneme
B23,,tr_22,revised_training_two_folds,HVE,0.540736838710639,0.290158471473755,0.7488992531733193,3,base,mean_dissimilarity_phoneme
B23,,tr_24,revised_training_two_folds,HVE,-0.4858933045946709,-0.9452455939626048,-0.1088548922325534,3,base,mean_dissimilarity_phoneme
B23,,tr_4,revised_training_two_folds,HVE,1.3798476179598034,1.0377758751890507,1.8374448581767406,3,base,mean_dissimilarity_phoneme
B23,,tr_6,revised_training_two_folds,HVE,1.4294751866007178,0.9562608381553384,2.027201718727775,3,base,mean_dissimilarity_phoneme
B23,,tr_8,revised_training_two_folds,HVE,1.2374462017664059,0.7967063630534866,1.8199454853702046,3,base,mean_dissimilarity_phoneme
B23,,cnn_2,revised_training_two_folds,HVE,1.1032648654589632,0.8715361492383943,1.363004369233544,3,base,mean_dissimilarity_word
B23,,cnn_3,revised_training_two_folds,HVE,0.9291200551639061,0.7220170092944497,1.180316811710189,3,base,mean_dissimilarity_word
B23,,cnn_4,revised_training_two_folds,HVE,0.913159972806973,0.6932395795170635,1.1549641957903392,3,base,mean_dissimilarity_word
B23,,cnn_5,revised_training_two_folds,HVE,0.9093372403856216,0.6875811773074304,1.1248789182863164,3,base,mean_dissimilarity_word
B23,,cnn_6,revised_training_two_folds,HVE,0.840049276716153,0.6263940931472873,1.0700036285764118,3,base,mean_dissimilarity_word
B23,,tr_0,revised_training_two_folds,HVE,0.8488464661333324,0.6385696440133358,1.0830268013819873,3,base,mean_dissimilarity_word
B23,,tr_10,revised_training_two_folds,HVE,0.7683985415318576,0.3718680292107586,1.2006859421414582,3,base,mean_dissimilarity_word
B23,,tr_12,revised_training_two_folds,HVE,0.534901207388919,0.0021101082608390304,1.0554351582085435,3,base,mean_dissimilarity_word
B23,,tr_14,revised_training_two_folds,HVE,0.04974580710766833,-0.6724603091367237,0.7293937859391914,3,base,mean_dissimilarity_word
B23,,tr_16,revised_training_two_folds,HVE,-0.3276314171743037,-1.1662931599728206,0.4537336864883369,3,base,mean_dissimilarity_word
B23,,tr_18,revised_training_two_folds,HVE,-0.3737012172775403,-1.1854071126741952,0.36821844625843553,3,base,mean_dissimilarity_word
B23,,tr_2,revised_training_two_folds,HVE,0.9936549600678054,0.7786176418538061,1.2510124523176087,3,base,mean_dissimilarity_word
B23,,tr_20,revised_training_two_folds,HVE,-0.402548015823285,-1.2594837388378277,0.37472262106797993,3,base,mean_dissimilarity_word
B23,,tr_22,revised_training_two_folds,HVE,-0.492018519594771,-1.335709046871327,0.29284583702153844,3,base,mean_dissimilarity_word
B23,,tr_24,revised_training_two_folds,HVE,-0.16135915383685362,-0.8706969098295596,0.5267550863289333,3,base,mean_dissimilarity_word
B23,,tr_4,revised_training_two_folds,HVE,1.1677890060819769,0.9669723348464386,1.365903402971162,3,base,mean_dissimilarity_word
B23,,tr_6,revised_training_two_folds,HVE,1.199794805663313,1.0030992959920706,1.3811526271970294,3,base,mean_dissimilarity_word
B23,,tr_8,revised_training_two_folds,HVE,1.0881061460597146,0.8849077129569694,1.331211415939364,3,base,mean_dissimilarity_word
B23,,cnn_2,revised_training_two_folds,HVE,0.12920996537344234,-0.5330843071690553,0.6215861770269504,3,base,order_phoneme
B23,,cnn_3,revised_training_two_folds,HVE,-0.8646896882204737,-1.8682284132144495,-0.1008012504904177,3,base,order_phoneme
B23,,cnn_4,revised_training_two_folds,HVE,-0.7889028573309796,-1.6619405617966396,-0.10441947656550955,3,base,order_phoneme
B23,,cnn_5,revised_training_two_folds,HVE,-0.193466044808005,-0.3251949706141786,-0.05511578085032795,3,base,order_phoneme
B23,,cnn_6,revised_training_two_folds,HVE,-0.8247240044587216,-1.475966060535186,-0.3370052760310334,3,base,order_phoneme
B23,,tr_0,revised_training_two_folds,HVE,0.67732297714966,0.5153066127551369,0.8614883872516556,3,base,order_phoneme
B23,,tr_10,revised_training_two_folds,HVE,-1.016887816511331,-1.6665262119491986,-0.32284738003885144,3,base,order_phoneme
B23,,tr_12,revised_training_two_folds,HVE,-0.874756926201634,-1.4853946201541683,-0.24958774191507413,3,base,order_phoneme
B23,,tr_14,revised_training_two_folds,HVE,-0.6424091016238019,-1.3478029302493906,-0.05077811769963611,3,base,order_phoneme
B23,,tr_16,revised_training_two_folds,HVE,-1.4141292747988574,-2.281905488413027,-0.7102589115710314,3,base,order_phoneme
B23,,tr_18,revised_training_two_folds,HVE,-1.3330158532058747,-2.2916242316856126,-0.5284403114652148,3,base,order_phoneme
B23,,tr_2,revised_training_two_folds,HVE,0.06601747998337569,-0.04124782059017801,0.19918808452564862,3,base,order_phoneme
B23,,tr_20,revised_training_two_folds,HVE,-1.2993165961777928,-2.008757846353099,-0.7057567241237225,3,base,order_phoneme
B23,,tr_22,revised_training_two_folds,HVE,-0.6634426180298331,-1.3487682683411994,0.028753343537288978,3,base,order_phoneme
B23,,tr_24,revised_training_two_folds,HVE,-1.4933980058810195,-2.407837689566281,-0.796138461794486,3,base,order_phoneme
B23,,tr_4,revised_training_two_folds,HVE,1.1303827687963353,0.6547627033209358,1.6776834826209015,3,base,order_phoneme
B23,,tr_6,revised_training_two_folds,HVE,0.855840462160315,0.41515710719919685,1.404198456726567,3,base,order_phoneme
B23,,tr_8,revised_training_two_folds,HVE,0.5713889255491474,0.03807185242663232,1.2076320572258046,3,base,order_phoneme
B23,,cnn_2,revised_training_two_folds,HVE,0.466992040923722,-0.1183637903324584,0.9433649703194882,3,base,order_sentence
B23,,cnn_3,revised_training_two_folds,HVE,-0.6060300129626437,-1.554405622735465,0.09966713798364227,3,base,order_sentence
B23,,cnn_4,revised_training_two_folds,HVE,-0.2497392013263624,-1.0435031057483501,0.39171806489017486,3,base,order_sentence
B23,,cnn_5,revised_training_two_folds,HVE,-0.5107676115076466,-0.8961685583320608,-0.18749880281522482,3,base,order_sentence
B23,,cnn_6,revised_training_two_folds,HVE,-0.4440561529437588,-0.9351651392950129,-0.0406355197852411,3,base,order_sentence
B23,,tr_0,revised_training_two_folds,HVE,0.39024056309024635,0.18480977778538255,0.6274016990912407,3,base,order_sentence
B23,,tr_10,revised_training_two_folds,HVE,-1.272463288489824,-2.1214406830098502,-0.533157428005843,3,base,order_sentence
B23,,tr_12,revised_training_two_folds,HVE,-0.8474770238086897,-1.7388783988221386,-0.10217950869337167,3,base,order_sentence
B23,,tr_14,revised_training_two_folds,HVE,-0.5203398273708915,-1.3710419770871967,0.12086551835057455,3,base,order_sentence
B23,,tr_16,revised_training_two_folds,HVE,-1.010637461555289,-1.929342664813038,-0.27454271456393764,3,base,order_sentence
B23,,tr_18,revised_training_two_folds,HVE,-1.0587013948310884,-2.047432229068309,-0.2730690009605874,3,base,order_sentence
B23,,tr_2,revised_training_two_folds,HVE,-0.46256731931669925,-1.085217953635941,0.04183240393168278,3,base,order_sentence
B23,,tr_20,revised_training_two_folds,HVE,-1.1705405939109832,-2.0144213771146613,-0.4729939799719973,3,base,order_sentence
B23,,tr_22,revised_training_two_folds,HVE,-0.017644041422859674,-0.5344845037037756,0.4028577314594644,3,base,order_sentence
B23,,tr_24,revised_training_two_folds,HVE,-1.3627631143799939,-2.334940716047261,-0.6160307622806995,3,base,order_sentence
B23,,tr_4,revised_training_two_folds,HVE,1.0812125329439304,0.5035272567691275,1.7551153484400857,3,base,order_sentence
B23,,tr_6,revised_training_two_folds,HVE,1.4832457658949734,0.8668049087118086,2.1888712483452886,3,base,order_sentence
B23,,tr_8,revised_training_two_folds,HVE,1.1868552796014138,0.5259282484659298,1.9653006013695604,3,base,order_sentence
B23,,cnn_2,revised_training_two_folds,HVE,-0.054263210797416306,-0.8165034559404085,0.546866378319621,3,base,order_word
B23,,cnn_3,revised_training_two_folds,HVE,-0.8370773730600995,-1.8351100356693113,-0.09276031533007008,3,base,order_word
B23,,cnn_4,revised_training_two_folds,HVE,-0.7202120059028679,-1.4884051084080698,-0.08134355211878092,3,base,order_word
B23,,cnn_5,revised_training_two_folds,HVE,-0.8414459076756439,-0.9296513432398298,-0.7652822937054048,3,base,order_word
B23,,cnn_6,revised_training_two_folds,HVE,-0.8682692624993403,-1.3388911087940016,-0.47901261526217337,3,base,order_word
B23,,tr_0,revised_training_two_folds,HVE,0.33310736904361155,0.13888258559114428,0.523492956824893,3,base,order_word
B23,,tr_10,revised_training_two_folds,HVE,-0.5446616523211754,-1.5813464633932774,0.39134661312807045,3,base,order_word
B23,,tr_12,revised_training_two_folds,HVE,-1.1494014388787634,-2.005233678182238,-0.4785847639765836,3,base,order_word
B23,,tr_14,revised_training_two_folds,HVE,-0.8550604960696422,-1.6839931959138976,-0.21701912006381893,3,base,order_word
B23,,tr_16,revised_training_two_folds,HVE,-1.1479945045131605,-1.9386777413740028,-0.5446590594919312,3,base,order_word
B23,,tr_18,revised_training_two_folds,HVE,-1.7189198324026167,-2.4858384950882524,-1.1420447514072953,3,base,order_word
B23,,tr_2,revised_training_two_folds,HVE,-0.1101107175189444,-0.3803261118206195,0.14091944885648564,3,base,order_word
B23,,tr_20,revised_training_two_folds,HVE,-1.455659152376553,-2.060462195058905,-0.9658694877905291,3,base,order_word
B23,,tr_22,revised_training_two_folds,HVE,-0.177734715143291,-0.47992677223416813,0.13242047379817126,3,base,order_word
B23,,tr_24,revised_training_two_folds,HVE,-1.3139701227398417,-2.2965945662233125,-0.5326064561014194,3,base,order_word
B23,,tr_4,revised_training_two_folds,HVE,1.2412951975338486,0.6295701291003427,1.9386717793416361,3,base,order_word
B23,,tr_6,revised_training_two_folds,HVE,1.6408890709612558,1.0391906918675424,2.326507980616408,3,base,order_word
B23,,tr_8,revised_training_two_folds,HVE,1.1795116330970081,0.5806757138933354,1.9400444669632775,3,base,order_word
B23,,cnn_2,revised_training_two_folds,HVE,1.201921808432649,0.9600443962372306,1.4181461597562963,3,base,overall
B23,,cnn_3,revised_training_two_folds,HVE,0.33140263429627564,-0.40272696138788944,0.9332332518970006,3,base,overall
B23,,cnn_4,revised_training_two_folds,HVE,1.1605968906569184,0.9174993980426772,1.376342085582838,3,base,overall
B23,,cnn_5,revised_training_two_folds,HVE,1.0943844669699334,0.8632603344536727,1.307648435350136,3,base,overall
B23,,cnn_6,revised_training_two_folds,HVE,0.7830360721704249,0.4281603986137751,1.0845773203049245,3,base,overall
B23,,tr_0,revised_training_two_folds,HVE,0.9283597420603363,0.6254891501610702,1.1721148684205307,3,base,overall
B23,,tr_10,revised_training_two_folds,HVE,1.4503523380161125,0.8462589578462641,2.120646227596721,3,base,overall
B23,,tr_12,revised_training_two_folds,HVE,1.4504471865473458,0.8095842050382652,2.183217290272249,3,base,overall
B23,,tr_14,revised_training_two_folds,HVE,1.5007358812643512,0.9574149663934519,2.080863929366388,3,base,overall
B23,,tr_16,revised_training_two_folds,HVE,1.3653082569987394,0.9351249136458799,1.7809981614377806,3,base,overall
B23,,tr_18,revised_training_two_folds,HVE,1.4534041963217668,0.9669061440523968,1.9636184693405552,3,base,overall
B23,,tr_2,revised_training_two_folds,HVE,1.26860235439683,1.0824219029575248,1.4691969192267733,3,base,overall
B23,,tr_20,revised_training_two_folds,HVE,1.523857277876412,1.0150731010323681,2.0361905364749893,3,base,overall
B23,,tr_22,revised_training_two_folds,HVE,1.613365088909414,1.0251890737209135,2.228407600385095,3,base,overall
B23,,tr_24,revised_training_two_folds,HVE,1.7184409919067425,0.9483727045409613,2.5841057316724156,3,base,overall
B23,,tr_4,revised_training_two_folds,HVE,1.448741206999701,0.8346897531132956,2.1405812350210316,3,base,overall
B23,,tr_6,revised_training_two_folds,HVE,1.4587345735694501,0.8262491475845198,2.170336469007194,3,base,overall
B23,,tr_8,revised_training_two_folds,HVE,1.4432535837178098,0.7581650172509473,2.2311521005093056,3,base,overall
B23,,cnn_2,revised_training_two_folds,HVE,-0.07669943363804148,-0.44754182226595934,0.24862464275274837,3,base,overall_order_sensitive
B23,,cnn_3,revised_training_two_folds,HVE,-0.8886486391097104,-1.663486626016966,-0.2562845054871114,3,base,overall_order_sensitive
B23,,cnn_4,revised_training_two_folds,HVE,-0.575438329325689,-1.148062482803144,-0.10449968007129046,3,base,overall_order_sensitive
B23,,cnn_5,revised_training_two_folds,HVE,-0.541552478080812,-1.0287211736108015,-0.15441451694492017,3,base,overall_order_sensitive
B23,,cnn_6,revised_training_two_folds,HVE,-0.623345274140061,-1.0921898194286503,-0.22814095547800478,3,base,overall_order_sensitive
B23,,tr_0,revised_training_two_folds,HVE,0.16243859423458784,0.09454268762059714,0.22858015726049427,3,base,overall_order_sensitive
B23,,tr_10,revised_training_two_folds,HVE,-1.3495349689538196,-2.339947550440428,-0.5070248171243724,3,base,overall_order_sensitive
B23,,tr_12,revised_training_two_folds,HVE,-1.3025080864834735,-2.2117943973693075,-0.5550568845038107,3,base,overall_order_sensitive
B23,,tr_14,revised_training_two_folds,HVE,-0.9298475109066406,-1.6429726612432356,-0.3440676374233091,3,base,overall_order_sensitive
B23,,tr_16,revised_training_two_folds,HVE,-1.2813659181924104,-2.1389296218921925,-0.5744390409664213,3,base,overall_order_sensitive
B23,,tr_18,revised_training_two_folds,HVE,-1.3381321544151703,-2.2622791082632734,-0.5843143871183677,3,base,overall_order_sensitive
B23,,tr_2,revised_training_two_folds,HVE,-0.6371409180479971,-1.2952521394871146,-0.1331224071296051,3,base,overall_order_sensitive
B23,,tr_20,revised_training_two_folds,HVE,-1.3637384972264808,-2.215394789648166,-0.669025684667091,3,base,overall_order_sensitive
B23,,tr_22,revised_training_two_folds,HVE,-0.8139008629704403,-1.4006874710389547,-0.28761097962008053,3,base,overall_order_sensitive
B23,,tr_24,revised_training_two_folds,HVE,-1.6161809027358591,-2.656170739951598,-0.8127169936713449,3,base,overall_order_sensitive
B23,,tr_4,revised_training_two_folds,HVE,1.1482593843856266,0.6113835817166923,1.8345061531195892,3,base,overall_order_sensitive
B23,,tr_6,revised_training_two_folds,HVE,1.527669673555607,0.8943255508828452,2.336640068726746,3,base,overall_order_sensitive
B23,,tr_8,revised_training_two_folds,HVE,1.1655262980715102,0.5984287133511146,1.9156575737226056,3,base,overall_order_sensitive
B23,,cnn_2,revised_training_two_folds,HVE,0.9048916823768214,0.75903237650522,1.0732599871962247,3,base,within_token_phoneme
B23,,cnn_3,revised_training_two_folds,HVE,-0.15964393853261102,-0.9866617503059267,0.4819327888083191,3,base,within_token_phoneme
B23,,cnn_4,revised_training_two_folds,HVE,0.6419885840594407,0.38195201152580877,0.9461912511586832,3,base,within_token_phoneme
B23,,cnn_5,revised_training_two_folds,HVE,0.6941250830106216,0.3294756245394848,1.0727442055283334,3,base,within_token_phoneme
B23,,cnn_6,revised_training_two_folds,HVE,-0.1578392267041592,-0.5262521368484689,0.15624870947588432,3,base,within_token_phoneme
B23,,tr_0,revised_training_two_folds,HVE,1.0145365710655938,0.6571621250935259,1.3726632763592699,3,base,within_token_phoneme
B23,,tr_10,revised_training_two_folds,HVE,0.9421579393066851,0.31379541489007784,1.7848796326220127,3,base,within_token_phoneme
B23,,tr_12,revised_training_two_folds,HVE,1.6751123907170138,0.9328911646332836,2.6298899692061615,3,base,within_token_phoneme
B23,,tr_14,revised_training_two_folds,HVE,1.4608474374390077,0.8543770043172055,2.1828960522756504,3,base,within_token_phoneme
B23,,tr_16,revised_training_two_folds,HVE,0.5521768977525223,0.27981174770532025,0.8143651052288814,3,base,within_token_phoneme
B23,,tr_18,revised_training_two_folds,HVE,0.8251992786309253,0.5434746553875336,1.126384478415499,3,base,within_token_phoneme
B23,,tr_2,revised_training_two_folds,HVE,1.0086895586466034,0.3804037850910028,1.7644734315624142,3,base,within_token_phoneme
B23,,tr_20,revised_training_two_folds,HVE,0.9789852404382823,0.5935786875746664,1.3638743619801554,3,base,within_token_phoneme
B23,,tr_22,revised_training_two_folds,HVE,1.1824034852542293,0.6564631593023972,1.8392763217737829,3,base,within_token_phoneme
B23,,tr_24,revised_training_two_folds,HVE,0.29819266428163804,-0.22803426609125643,0.8074862407383702,3,base,within_token_phoneme
B23,,tr_4,revised_training_two_folds,HVE,0.9476238600938992,0.2907609617777783,1.7374742333826092,3,base,within_token_phoneme
B23,,tr_6,revised_training_two_folds,HVE,1.0268264454449683,0.3575897752290379,1.8471004591189426,3,base,within_token_phoneme
B23,,tr_8,revised_training_two_folds,HVE,1.0214295140538663,0.3364420344566271,1.886811495877899,3,base,within_token_phoneme
B23,,cnn_2,revised_training_two_folds,HVE,0.9549344568618193,0.6804265341845973,1.2536658155997733,3,base,within_token_sentence
B23,,cnn_3,revised_training_two_folds,HVE,-0.18043030854004263,-1.0281230008188216,0.4597885408039151,3,base,within_token_sentence
B23,,cnn_4,revised_training_two_folds,HVE,0.7781743607640039,0.3435177411305268,1.1840974998490237,3,base,within_token_sentence
B23,,cnn_5,revised_training_two_folds,HVE,0.6397949779741442,0.17370810841473844,1.066784565407844,3,base,within_token_sentence
B23,,cnn_6,revised_training_two_folds,HVE,0.3126680881069543,-0.2886628770929116,0.8261216134518724,3,base,within_token_sentence
B23,,tr_0,revised_training_two_folds,HVE,0.7503763491167187,0.41307593764219863,1.1088658614805966,3,base,within_token_sentence
B23,,tr_10,revised_training_two_folds,HVE,1.3525077073629006,0.733693575597138,2.0400777005439807,3,base,within_token_sentence
B23,,tr_12,revised_training_two_folds,HVE,1.2185507888932061,0.592594008494195,1.9178575302619862,3,base,within_token_sentence
B23,,tr_14,revised_training_two_folds,HVE,1.3830346322675586,0.84592570206658,1.9568623246728596,3,base,within_token_sentence
