dataset_id,variant,layer,talker_a_id,talker_b_id,content_id,raw_distance,item_scope,tau,dtw_normalization
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S008,8.616964477626244,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S009,4.07801607141348,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S010,8.333080463476696,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S011,2.6938846801826086,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S013,3.544586412814065,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S014,2.5657025409939083,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S015,10.395635638405992,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S016,3.9681055512592898,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S017,1.1157526384951326,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S018,3.735155845503222,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S019,5.4986680311173,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S020,3.373771714909397,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S021,1.6551760943590619,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S022,15.01094973273861,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S023,4.2930053329693365,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S025,4.082683444376386,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S026,2.0266923931120955,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S027,1.071000573679716,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S028,5.461993888180373,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S029,3.0178379467019196,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S030,6.98691278903569,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S031,3.6112507388639914,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S032,9.334438266298152,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S038,6.812116064095602,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_055,HT1_S041,4.44767115814537,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S001,1.4383207485790672,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S002,2.1057494555240375,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S003,2.259848745373526,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S004,1.5409565855536302,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S005,5.70281302395568,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S006,4.800787425834698,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S007,2.5606813207722054,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S008,7.739604749358732,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S009,2.433746929238859,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S010,8.590317708201248,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S011,2.5759387223684778,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S013,3.0636476591994093,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S014,2.192580320207161,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S015,10.031494850509349,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S016,3.203517205859512,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S017,1.5763589321281795,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S018,3.6841838125254625,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S019,4.7106023477517,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S020,3.5145196745961873,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S021,1.2854792993393378,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S022,8.002340102452976,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S023,4.653330835089498,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S025,1.2874115012297056,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S026,1.7348210122093186,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S027,1.1216434016829049,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S028,5.531997231767401,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S029,4.106849782752003,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S030,5.880279562809086,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S031,3.1021260422895467,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S032,8.2991895618045,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S038,3.4314021256716956,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_066,HT1_S041,2.5864847175698844,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S001,1.7980684426068243,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S002,3.2385002360946897,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S003,2.1753372298798954,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S004,2.407719964833202,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S005,5.517306108803528,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S006,6.107153758020925,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S007,1.9038077545607868,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S008,7.885371756267817,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S009,3.3280382012935616,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S010,7.9445773212361965,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S011,2.9989790701220214,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S013,3.504697418564922,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S014,2.631144735450648,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S015,10.460249456123531,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S016,3.6848086198393113,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S017,2.1823038897721285,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S018,3.286413793690167,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S019,4.659328960629911,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S020,3.1490994050545544,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S021,1.5262442120259758,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S022,8.193476264331766,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S023,4.145449573838025,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S025,2.1067470935696453,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S026,1.7738552657286784,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S027,1.1294373460672904,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S028,6.131870468024063,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S029,3.3807518619064467,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S030,5.9974861338413605,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S031,2.329667203319074,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S032,9.278734554854791,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S038,4.067628277165144,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_070,HT1_S041,3.87931367338726,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S001,2.057234131926227,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S002,1.8062772666132387,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S003,2.5157833225178226,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S004,1.9562319739491074,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S005,5.686163281709249,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S006,4.568656107254601,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S007,3.6892896116734204,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S008,7.280882186854078,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S009,2.7944229609565574,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S010,7.242873175748196,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S011,2.3335482382185453,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S013,3.247679466336238,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S014,2.4085046336076226,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S015,10.58361088080873,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S016,3.5180415370292035,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S017,1.7018359049103002,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S018,3.450217521462497,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S019,4.4087817519332475,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S020,1.982332029713063,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S021,1.3607475247166063,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S022,7.228528271563174,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S023,4.579459083380358,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S025,1.8073076032819189,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S026,1.7840913721389364,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S027,1.5024369354487224,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S028,4.797474137749337,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S029,4.483363034643342,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S030,5.376452837572007,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S031,3.202326871055086,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S032,8.454745424118524,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S038,3.479293066006099,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_131,HT1_S041,2.3309137125067427,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S001,2.043070780895178,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S002,1.7363515839741541,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S003,2.4716907837681332,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S004,1.6635308319849278,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S005,6.597401025129563,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S006,4.641912655572402,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S007,0.7889869504716773,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S008,8.419765297982112,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S009,3.1332672511026156,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S010,8.287320046178001,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S011,2.102544314894315,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S013,2.509998107019338,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S014,1.8691897646112745,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S015,12.429631855824358,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S016,3.4585738797832866,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S017,1.7311794375615612,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S018,3.378808974801667,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S019,4.085846247272807,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S020,2.411225315894918,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S021,1.401855533716507,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S022,7.288629082647099,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S023,4.621948115248255,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S025,2.094393552016461,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S026,2.3332212749487993,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S027,0.9922182829866997,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S028,4.170243494187807,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S029,4.571850291250681,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S030,4.186231239289675,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S031,2.911314322814699,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S032,8.431412514582084,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S038,2.216243392729914,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_032,X21.ENG.ENG_M_133,HT1_S041,1.9559625077147407,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S001,4.300980942449862,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S002,3.0679373464917177,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S003,11.11750494278441,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S004,3.3100043862671966,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S005,7.069656718515781,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S006,8.218283280858822,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S007,4.4293558007215905,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S008,4.261375684676135,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S009,5.230942240148143,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S010,3.215079001335687,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S011,4.417125588051192,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S013,1.5196632310807139,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S014,2.6092341919003617,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S015,6.37926602026341,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S016,8.25921560048081,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S017,2.240677316986642,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S018,15.36202228590988,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S019,2.9103289374449055,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S020,6.141636619563583,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S021,2.8669446329166415,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S022,3.4461714672046946,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S023,6.777999730179517,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S025,2.4631672350955256,32 experimental sentences,2.0,mean_sequence_length
X21,ft,tr_24,X21.CMN.CMN_M_035,X21.CMN.CMN_M_037,HT1_S026,2.204631781397508,32 experimental sentences,2.0,mean_sequence_length
