dataset_id,model_variant,representation,layer,fold,type,source,z_test,percent_ceiling,ceiling_mean_z,source_path
X21,ft,hubert_tsne_3d,tr_6,2,corrected,ft,4.4371265047348745,20.412449197652432,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_8,0,corrected,ft,7.6949008423389875,35.399435278125516,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_8,1,corrected,ft,7.2684751850609715,33.437717022746824,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_8,2,corrected,ft,4.194270308614682,19.29521944088336,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_10,0,corrected,ft,7.909495408065168,36.38665091561153,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_10,1,corrected,ft,7.838400731337045,36.059588688427404,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_10,2,corrected,ft,4.598672008549714,21.15561921685535,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_12,0,corrected,ft,7.610409883578183,35.01074511986082,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_12,1,corrected,ft,7.600500833250677,34.965159764971496,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_12,2,corrected,ft,3.821091665421028,17.57845745816534,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_14,0,corrected,ft,8.147709133913043,37.48252356469297,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_14,1,corrected,ft,7.931936727007107,36.489889415199464,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_14,2,corrected,ft,4.613309424196053,21.222956828921845,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_16,0,corrected,ft,8.01729494674955,36.882569299858005,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_16,1,corrected,ft,7.426670398373831,34.16547444674966,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_16,2,corrected,ft,3.886147123520686,17.877737010387307,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_18,0,corrected,ft,7.904418723717539,36.36329626001903,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_18,1,corrected,ft,7.5630393492028976,34.79282286198304,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_18,2,corrected,ft,4.524842780884329,20.815977027836528,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_20,0,corrected,ft,7.779662584361784,35.78937114114375,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_20,1,corrected,ft,7.628513462723768,35.094028386454774,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_20,2,corrected,ft,3.9214087277873566,18.039953639765137,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_22,0,corrected,ft,8.598554346723619,39.55658095131025,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_22,1,corrected,ft,9.103857868171342,41.88116702068193,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_22,2,corrected,ft,6.210189337031074,28.569204464799018,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,0,corrected,ft,7.945442506916161,36.552021077655795,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,1,corrected,ft,8.56162886700341,39.38670986963535,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,ft,hubert_tsne_3d,tr_24,2,corrected,ft,6.5311752569714105,30.04586030883503,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-ft-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,acoustic_baseline,mfcc39,mfcc39,0,corrected,mfcc39,7.17813137616719,33.02210155462825,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-mfcc39-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,acoustic_baseline,mfcc39,mfcc39,1,corrected,mfcc39,6.528715635287774,30.034545124873276,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-mfcc39-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,acoustic_baseline,mfcc39,mfcc39,2,corrected,mfcc39,3.502473883166789,16.112695937326766,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-mfcc39-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,acoustic_baseline,strf24_legacy,strf24_legacy,0,corrected,strf24_legacy,7.419099320055126,34.13064464160727,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-strf24-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,acoustic_baseline,strf24_legacy,strf24_legacy,1,corrected,strf24_legacy,6.61663654605823,30.439014351206612,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-strf24-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
X21,acoustic_baseline,strf24_legacy,strf24_legacy,2,corrected,strf24_legacy,3.1347372466381698,14.42096923013329,21.73735479643067,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\X21-strf24-original-structure-z-legacy-axis-z-v5\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_2,1,corrected,base,-0.2714717979114159,-5.848623904321902,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_2,2,corrected,base,0.3246202022037603,6.993660074606531,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_2,3,corrected,base,-1.1646704839986757,-25.091813167257797,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_3,1,corrected,base,0.3398497172925536,7.321766738668234,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_3,2,corrected,base,0.3247027216035895,6.995437883344397,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_3,3,corrected,base,-0.8921331227876081,-19.220232627904714,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_4,1,corrected,base,0.2220805599991694,4.784532617712909,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_4,2,corrected,base,0.3230695523824108,6.96025267213544,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_4,3,corrected,base,-0.7386602280629262,-15.913792520099665,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_5,1,corrected,base,0.776571735788532,16.73056299879674,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_5,2,corrected,base,0.3238363333211971,6.976772300923647,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_5,3,corrected,base,-0.9220238838817624,-19.86420309260356,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_6,1,corrected,base,0.8994075152502412,19.37695309011736,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_6,2,corrected,base,0.3248815451301274,6.99929048077813,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,cnn_6,3,corrected,base,-0.5251482616332958,-11.3138628024404,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_0,1,corrected,base,0.6143468760154446,13.235569411824773,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_0,2,corrected,base,0.3277019772781446,7.060054239696448,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_0,3,corrected,base,-0.2299178688179457,-4.953380623493624,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_2,1,corrected,base,0.1183305423309935,2.5493286735967073,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_2,2,corrected,base,0.3257872018902784,7.018802068417368,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_2,3,corrected,base,0.1918504251834203,4.133250641188934,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_4,1,corrected,base,0.1186650417652926,2.55653517313911,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_4,2,corrected,base,0.3189713485415598,6.871960432820745,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_4,3,corrected,base,0.2682827594688484,5.779918843205063,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_6,1,corrected,base,0.1078296217186428,2.323095467115268,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_6,2,corrected,base,0.3173200736995181,6.836385151748928,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_6,3,corrected,base,0.6214406840763974,13.388399340079415,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_8,1,corrected,base,0.0748164109048114,1.6118545374508277,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_8,2,corrected,base,0.3333480026848934,7.181692949177037,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_8,3,corrected,base,0.6512271909017221,14.030123737181203,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_10,1,corrected,base,-0.4027385664059474,-8.676652325567796,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_10,2,corrected,base,0.3317092057183876,7.146386493087024,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_10,3,corrected,base,-0.3143596793913618,-6.772606029755006,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_12,1,corrected,base,0.0343496679163602,0.7400337361993624,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_12,2,corrected,base,0.3409259237606283,7.344952671511326,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_12,3,corrected,base,0.8344306144309172,17.977082244289544,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_14,1,corrected,base,0.4824183890230511,10.393284840752996,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_14,2,corrected,base,2.801630167511009,60.35868659226651,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_14,3,corrected,base,1.097563604899338,23.64605379090852,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_16,1,corrected,base,0.9004245533914799,19.398864292791888,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_16,2,corrected,base,3.035376993866536,65.39455877751801,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_16,3,corrected,base,1.0075934663360675,21.70772536370297,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_18,1,corrected,base,0.724096089245983,15.600020809424835,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_18,2,corrected,base,2.799147966553156,60.3052097303268,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_18,3,corrected,base,1.3627827552519765,29.359969838801447,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_20,1,corrected,base,1.236447371133797,26.63818380725065,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_20,2,corrected,base,2.6012168728441103,56.040956371482345,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_20,3,corrected,base,1.713159988900318,36.908542766124654,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_22,1,corrected,base,0.9809604870347116,21.13394097584531,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_22,2,corrected,base,0.4814386650135895,10.372177538611632,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_22,3,corrected,base,1.356526196021459,29.225177708805127,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_24,1,corrected,base,0.8575286704225639,18.47470978223436,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_24,2,corrected,base,0.3828577245114048,8.248336868724621,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,base,hubert_tsne_3d,tr_24,3,corrected,base,0.726687063132881,15.655841089568007,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-base-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,ft,hubert_tsne_3d,cnn_2,1,corrected,ft,-0.2714717979114159,-5.848623904321902,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-ft-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,ft,hubert_tsne_3d,cnn_2,2,corrected,ft,0.3246202022037603,6.993660074606531,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-ft-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,ft,hubert_tsne_3d,cnn_2,3,corrected,ft,-1.1646704839986757,-25.091813167257797,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-ft-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,ft,hubert_tsne_3d,cnn_3,1,corrected,ft,0.3398497172925536,7.321766738668234,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-ft-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,ft,hubert_tsne_3d,cnn_3,2,corrected,ft,0.3247027216035895,6.995437883344397,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-ft-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,ft,hubert_tsne_3d,cnn_3,3,corrected,ft,-0.8921331227876081,-19.220232627904714,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-ft-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,ft,hubert_tsne_3d,cnn_4,1,corrected,ft,0.2220805599991694,4.784532617712909,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-ft-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,ft,hubert_tsne_3d,cnn_4,2,corrected,ft,0.3230695523824108,6.96025267213544,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-ft-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,ft,hubert_tsne_3d,cnn_4,3,corrected,ft,-0.7386602280629262,-15.913792520099665,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-ft-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
B23,ft,hubert_tsne_3d,cnn_5,1,corrected,ft,0.776571735788532,16.73056299879674,4.64163540607918,C:\Users\Alex\Documents\GitHub\Similarity-based inferences predict cross-talker generalization during human speech perception\results\statistics\B23-ft-original-structure-z-notebook-folds-v4\heldout_refit_z.csv
