dataset_id,feature_key,scope,fold,model_id,formula,optimizer,random_structure,selection_reason,n_rows,fit_ok,singular,convergence,warnings,error,log_likelihood,deviance,AIC,n_observations,estimate,std_error,z_value,p_value,nonboundary_convergence_message,boundary_only_diagnostic,total_trials,mean_log_loss,variance_components_available,variance_participant_id,variance_analysis_item_id,variance_test_talker_id,policy,case_id,condition_id,random_policy
AN19,strf24_legacy,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1483.56612771165,2291.89939392211,2983.13225542329,3790,,,,,False,False,1895.0,0.684787736611084,True,0.0390260949107289,10.3212084466246,,participant_item,all_conditions,all,participant_item
AN19,strf24_legacy,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1478.79638565923,2303.31503932464,2975.59277131845,3790,0.368132708889881,0.114529618747533,3.21430135641492,0.001307623565554,False,False,1895.0,0.639484608718772,True,0.037985452784398,9.02125756558502,,participant_item,all_conditions,all,participant_item
AN19,strf24_legacy,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1491.52975096978,2285.112066282,2989.05950193956,3790,,,,,False,False,1895.0,0.692860507356116,True,0.0647713261498195,10.9399857807744,,participant_item,all_conditions,all,participant_item
AN19,strf24_legacy,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1486.56316421163,2296.87287152236,2981.12632842327,3790,0.368013004445432,0.112140957760751,3.28170020832689,0.0010318324448982,False,False,1895.0,0.644853009651026,True,0.0617567331181041,9.5733654366692,,participant_item,all_conditions,all,participant_item
AN19,strf24_legacy,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1482.87321510244,2263.49806183265,2981.74643020487,3789,,,,,False,False,1896.0,0.684771988973734,True,0.0915272459664567,10.5316170841471,,participant_item,all_conditions,all,participant_item
AN19,strf24_legacy,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1479.24149600222,2273.08063280268,2976.48299200445,3789,0.322255782755235,0.114938025915048,2.80373514500256,0.0050514382098363,False,False,1896.0,0.639463027505445,True,0.0924894880845312,9.38766545999327,,participant_item,all_conditions,all,participant_item
AN19,strf24_legacy,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1494.60646597973,2252.86149772152,2995.21293195946,3789,,,,,False,False,1896.0,0.68862834131945,True,0.154345933699113,11.2835263978098,,participant_item,all_conditions,all,participant_item
AN19,strf24_legacy,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1489.77051349988,2266.32610839571,2987.54102699975,3789,0.36748045133659,0.113311383326673,3.24310268348905,0.0011823559052531,False,False,1896.0,0.637161737226908,True,0.143592406878757,9.90179566297202,,participant_item,all_conditions,all,participant_item
AN19,strf24_legacy,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2154.6688961614,3513.25019084121,4325.33779232281,5685,,,,,False,False,,,True,0.0824091011751485,10.3351772819014,,participant_item,all_conditions,all,participant_item
AN19,strf24_legacy,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2149.94954485332,3520.74920150326,4317.89908970665,5685,0.305457300524614,0.0963990444802439,3.16867560432318,0.0015313520933151,False,False,,,True,0.0826391293251271,9.2821920307866,,participant_item,all_conditions,all,participant_item
AN19,strf24_legacy,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2164.38353504256,3504.57049701393,4334.76707008512,5685,,,,,False,False,,,True,0.111084844851853,10.9871307950904,,participant_item,all_conditions,all,participant_item
AN19,strf24_legacy,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2158.50075609117,3515.37062929688,4325.00151218234,5685,0.335856152588339,0.0947534653302638,3.54452632859083,0.0003933192200801,False,False,,,True,0.10460586371607,9.77247787429602,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1537.59651173842,2378.16891547812,3091.19302347684,3791,,,,,False,False,1894.0,0.684933623622493,True,0.081608679640022,9.28064026104883,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1529.87513602869,2384.7193843529,3077.75027205737,3791,0.451007173417746,0.110353701849349,4.08692382638369,4.37130561997629e-05,False,False,1894.0,0.642134782114077,True,0.0832399003418168,8.03390869066538,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1545.65623608356,2371.99053837189,3097.31247216711,3791,,,,,False,False,1894.0,0.695338840250074,True,0.109348059533837,9.92465765177867,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1536.18990285332,2382.61354205921,3080.37980570664,3791,0.49198221071172,0.108464506094325,4.53588209108587,5.73632228860708e-06,False,False,1894.0,0.645762066091896,True,0.0988744538208126,8.45128377084246,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1483.56612771165,2291.89939392211,2983.13225542329,3790,,,,,False,False,1895.0,0.684787736611084,True,0.0390260949107289,10.3212084466246,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1480.3015604683,2299.44253073285,2978.60312093659,3790,0.301311566022416,0.113479028289804,2.65521806595772,0.007925715475123,False,False,1895.0,0.650800859445533,True,0.040821203403036,9.34198332494354,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1491.52975096978,2285.112066282,2989.05950193956,3790,,,,,False,False,1895.0,0.692860507356116,True,0.0647713261498195,10.9399857807744,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1487.94057391564,2293.4991893635,2983.88114783128,3790,0.30841725900801,0.110666165034007,2.78691557544472,0.0053212340080091,False,False,1895.0,0.654545986001167,True,0.0652218708721399,9.85595220999775,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1482.87321510244,2263.49806183265,2981.74643020487,3789,,,,,False,False,1896.0,0.684771988973734,True,0.0915272459664567,10.5316170841471,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1478.99629519723,2270.59746070354,2975.99259039447,3789,0.329362270700666,0.113630418645551,2.89853962193037,0.0037490493576771,False,False,1896.0,0.644720718147113,True,0.093078441051592,9.50835306684209,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1494.60646597973,2252.86149772152,2995.21293195946,3789,,,,,False,False,1896.0,0.68862834131945,True,0.154345933699113,11.2835263978098,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1488.85704568326,2265.37353621012,2985.71409136652,3789,0.395103037826456,0.111501473505002,3.54347817483086,0.0003948859941424,False,False,1896.0,0.640063762803742,True,0.139355212794095,9.95044233759262,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2154.6688961614,3513.25019084121,4325.33779232281,5685,,,,,False,False,,,True,0.0824091011751485,10.3351772819014,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2150.82926446802,3518.3367242141,4319.65852893604,5685,0.273154944504936,0.0955525301277563,2.85868876668907,0.0042539592646173,False,False,,,True,0.0837462962244494,9.48793215640045,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2164.38353504256,3504.57049701393,4334.76707008512,5685,,,,,False,False,,,True,0.111084844851853,10.9871307950904,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_negative,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2159.07442523417,3513.75756069073,4326.14885046834,5685,0.315174849651241,0.0935109836952417,3.37045807023501,0.0007504332537016,False,False,,,True,0.104913511910537,9.93458202582912,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1537.59651173842,2378.16891547812,3091.19302347684,3791,,,,,False,False,1894.0,0.684933623622493,True,0.081608679640022,9.28064026104883,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1526.43441468822,2387.98062857451,3070.86882937645,3791,0.560602291036907,0.113619999151148,4.93401069552151,8.05580254751353e-07,False,False,1894.0,0.629504116761295,True,0.0808127109745086,7.58411357177174,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1545.65623608356,2371.99053837189,3097.31247216711,3791,,,,,False,False,1894.0,0.695338840250074,True,0.109348059533837,9.92465765177867,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1533.94456304916,2382.78223593181,3075.88912609831,3791,0.567114315133735,0.112239165880684,5.05273102026263,4.35537060658658e-07,False,False,1894.0,0.641262207578468,True,0.101043824705943,8.16373934855469,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1483.56612771165,2291.89939392211,2983.13225542329,3790,,,,,False,False,1895.0,0.684787736611084,True,0.0390260949107289,10.3212084466246,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1478.08174090437,2305.67337903773,2974.16348180873,3790,0.405632676370342,0.117298318843909,3.4581286447091,0.0005439415838613,False,False,1895.0,0.635819490300488,True,0.0347473232800172,8.90711747848546,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1491.52975096978,2285.112066282,2989.05950193956,3790,,,,,False,False,1895.0,0.692860507356116,True,0.0647713261498195,10.9399857807744,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1486.18994657851,2298.04918703598,2980.37989315703,3790,0.391926649973904,0.114970484156175,3.40893276087724,0.0006521755217876,False,False,1895.0,0.644882471067988,True,0.0588229377748596,9.54671662601885,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1482.87321510244,2263.49806183265,2981.74643020487,3789,,,,,False,False,1896.0,0.684771988973734,True,0.0915272459664567,10.5316170841471,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1480.29485065613,2273.36863096198,2978.58970131226,3789,0.279745792300425,0.118438064497096,2.3619584927216,0.0181786774242563,False,False,1896.0,0.643632773788056,True,0.0921379367297773,9.5020161908532,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1494.60646597973,2252.86149772152,2995.21293195946,3789,,,,,False,False,1896.0,0.68862834131945,True,0.154345933699113,11.2835263978098,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1491.71864192446,2263.77635275135,2991.43728384893,3789,0.292480914628755,0.117033826850417,2.49911433728113,0.0124504133703434,False,False,1896.0,0.646591593661982,True,0.150328514425215,10.1747327389179,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2154.6688961614,3513.25019084121,4325.33779232281,5685,,,,,False,False,,,True,0.0824091011751485,10.3351772819014,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2150.16189259501,3522.10645442809,4318.32378519002,5685,0.30740150074347,0.0991290356753581,3.10102381859329,0.0019285277715125,False,False,,,True,0.0815753443385873,9.26512011088874,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2164.38353504256,3504.57049701393,4334.76707008512,5685,,,,,False,False,,,True,0.111084844851853,10.9871307950904,,participant_item,all_conditions,all,participant_item
AN19,strf_direction_positive,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2159.4176255816,3514.62321610994,4326.8352511632,5685,0.31756935798926,0.0975175036718305,3.25653699112271,0.0011278023412474,False,False,,,True,0.106391118022429,9.86141576719485,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1537.59651173842,2378.16891547812,3091.19302347684,3791,,,,,False,False,1894.0,0.684933623622493,True,0.081608679640022,9.28064026104883,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1532.81076870557,2389.23873598289,3083.62153741114,3791,0.413151752339987,0.127677094971214,3.23591128411197,0.0012125506355943,False,False,1894.0,0.638897176680549,True,0.084960999222635,8.03280762867974,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,0.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1545.65623608356,2371.99053837189,3097.31247216711,3791,,,,,False,False,1894.0,0.695338840250074,True,0.109348059533837,9.92465765177867,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,0.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1540.3563505262,2384.74630340644,3088.71270105241,3791,0.434739163477534,0.12745212324291,3.41099977321655,0.0006472514533969,False,False,1894.0,0.645321644377332,True,0.109720276868977,8.51462430994058,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,1.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1483.56612771165,2291.89939392211,2983.13225542329,3790,,,,,False,False,1895.0,0.684787736611084,True,0.0390260949107289,10.3212084466246,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,1.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1481.99650433004,2301.29770393318,2981.99300866009,3790,0.24545779051773,0.133195912423529,1.84283275703865,0.0653534325207903,False,False,1895.0,0.654291079535905,True,0.0407031205103628,9.41855894557344,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,1.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1491.52975096978,2285.112066282,2989.05950193956,3790,,,,,False,False,1895.0,0.692860507356116,True,0.0647713261498195,10.9399857807744,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,1.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3790,True,False,ok,,,-1490.08684590157,2293.82436557221,2988.17369180314,3790,0.23348001134481,0.132316776938495,1.76455334498768,0.0776388624287917,False,False,1895.0,0.661796904608338,True,0.0674253121435216,10.0227857374298,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,2.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1482.87321510244,2263.49806183265,2981.74643020487,3789,,,,,False,False,1896.0,0.684771988973734,True,0.0915272459664567,10.5316170841471,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,2.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1481.56867905455,2271.49396857627,2981.13735810909,3789,0.221862896322293,0.132411395126885,1.67555742547452,0.0938249139852372,False,False,1896.0,0.653827068036797,True,0.0933798207236377,9.74259761822013,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,2.0,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1494.60646597973,2252.86149772152,2995.21293195946,3789,,,,,False,False,1896.0,0.68862834131945,True,0.154345933699113,11.2835263978098,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,cv_train,2.0,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3789,True,False,ok,,,-1492.90978174871,2262.83832155801,2993.81956349742,3789,0.252586672000059,0.131976344504929,1.9138783768225,0.0556356978841922,False,False,1896.0,0.652745616121761,True,0.153399383899014,10.3188578182605,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,full,,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2154.6688961614,3513.25019084121,4325.33779232281,5685,,,,,False,False,,,True,0.0824091011751485,10.3351772819014,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,full,,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2153.77094448436,3519.07118432882,4325.54188896871,5685,0.155988379064587,0.113313724106362,1.37660623454727,0.168634022303529,False,False,,,True,0.0836814916963093,9.78199945023016,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,full,,M_null,"cbind(response_correct, response_incorrect) ~ (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2164.38353504256,3504.57049701393,4334.76707008512,5685,,,,,False,False,,,True,0.111084844851853,10.9871307950904,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_16,full,,M_predictor,"cbind(response_correct, response_incorrect) ~ similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,5685,True,False,ok,,,-2163.3068474588,3511.39212740513,4334.6136949176,5685,0.170100944219926,0.112694455010443,1.50939941281196,0.131196743050582,False,False,,,True,0.111635441066685,10.3440617577026,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_2,cv_train,0.0,M_condition,"cbind(response_correct, response_incorrect) ~ condition_id + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1537.59651173842,2378.16891547812,3091.19302347684,3791,,,,,False,False,1894.0,0.684933623622493,True,0.081608679640022,9.28064026104883,,participant_item,all_conditions,all,participant_item
AN19,strf_rate_2,cv_train,0.0,M_joint,"cbind(response_correct, response_incorrect) ~ condition_id + similarity_z + (1 | participant_id) + (1 | analysis_item_id)",bobyqa,participant_item_intercepts,declared participant/item sensitivity structure; no automatic fallback,3791,True,False,ok,,,-1536.52741373243,2380.96453152947,3091.05482746487,3791,0.136694650436819,0.090007660222829,1.51870018727749,0.128837979460037,False,False,1894.0,0.676079248840174,True,0.0803654445278791,9.01849891893423,,participant_item,all_conditions,all,participant_item
